"Plot Title: 20733886"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 20733886, SEN S/N: 20733886)","Intensity, Lux (LGR S/N: 20733886, SEN S/N: 20733886)","GDD, DDc (LGR S/N: 20733886)","Bad Battery (LGR S/N: 20733886)","End Of File (LGR S/N: 20733886)"
966,12/31/19 11:00:00 PM,4.415,0.0,,,
967,01/01/20 12:00:00 AM,4.415,0.0,,,
968,01/01/20 01:00:00 AM,4.415,0.0,,,
969,01/01/20 02:00:00 AM,4.415,0.0,,,
970,01/01/20 03:00:00 AM,4.415,0.0,,,
971,01/01/20 04:00:00 AM,4.415,0.0,,,
972,01/01/20 05:00:00 AM,4.415,0.0,,,
973,01/01/20 06:00:00 AM,4.415,0.0,,,
974,01/01/20 07:00:00 AM,4.415,0.0,,,
975,01/01/20 08:00:00 AM,4.311,10.8,,,
976,01/01/20 09:00:00 AM,4.311,107.6,,,
977,01/01/20 10:00:00 AM,4.311,86.1,,,
978,01/01/20 11:00:00 AM,4.311,139.9,,,
979,01/01/20 12:00:00 PM,4.311,204.5,0.000,,
980,01/01/20 01:00:00 PM,4.311,193.8,,,
981,01/01/20 02:00:00 PM,4.311,204.5,,,
982,01/01/20 03:00:00 PM,4.311,139.9,,,
983,01/01/20 04:00:00 PM,4.311,43.1,,,
984,01/01/20 05:00:00 PM,4.311,0.0,,,
985,01/01/20 06:00:00 PM,4.311,0.0,,,
986,01/01/20 07:00:00 PM,4.415,0.0,,,
987,01/01/20 08:00:00 PM,4.415,0.0,,,
988,01/01/20 09:00:00 PM,4.415,0.0,,,
989,01/01/20 10:00:00 PM,4.415,0.0,,,
990,01/01/20 11:00:00 PM,4.415,0.0,,,
991,01/02/20 12:00:00 AM,4.415,0.0,,,
992,01/02/20 01:00:00 AM,4.415,0.0,,,
993,01/02/20 02:00:00 AM,4.415,0.0,,,
994,01/02/20 03:00:00 AM,4.415,0.0,,,
995,01/02/20 04:00:00 AM,4.415,0.0,,,
996,01/02/20 05:00:00 AM,4.415,0.0,,,
997,01/02/20 06:00:00 AM,4.415,0.0,,,
998,01/02/20 07:00:00 AM,4.415,0.0,,,
999,01/02/20 08:00:00 AM,4.311,0.0,,,
1000,01/02/20 09:00:00 AM,4.311,96.9,,,
1001,01/02/20 10:00:00 AM,4.311,333.7,,,
1002,01/02/20 11:00:00 AM,4.311,484.4,,,
1003,01/02/20 12:00:00 PM,4.311,570.5,0.000,,
1004,01/02/20 01:00:00 PM,4.311,559.7,,,
1005,01/02/20 02:00:00 PM,4.311,452.1,,,
1006,01/02/20 03:00:00 PM,4.311,215.3,,,
1007,01/02/20 04:00:00 PM,4.311,64.6,,,
1008,01/02/20 05:00:00 PM,4.311,0.0,,,
1009,01/02/20 06:00:00 PM,4.311,0.0,,,
1010,01/02/20 07:00:00 PM,4.311,0.0,,,
1011,01/02/20 08:00:00 PM,4.311,0.0,,,
1012,01/02/20 09:00:00 PM,4.311,0.0,,,
1013,01/02/20 10:00:00 PM,4.311,0.0,,,
1014,01/02/20 11:00:00 PM,4.311,0.0,,,
1015,01/03/20 12:00:00 AM,4.311,0.0,,,
1016,01/03/20 01:00:00 AM,4.311,0.0,,,
1017,01/03/20 02:00:00 AM,4.311,0.0,,,
1018,01/03/20 03:00:00 AM,4.311,0.0,,,
1019,01/03/20 04:00:00 AM,4.311,0.0,,,
1020,01/03/20 05:00:00 AM,4.311,0.0,,,
1021,01/03/20 06:00:00 AM,4.311,0.0,,,
1022,01/03/20 07:00:00 AM,4.311,0.0,,,
1023,01/03/20 08:00:00 AM,4.207,10.8,,,
1024,01/03/20 09:00:00 AM,4.207,86.1,,,
1025,01/03/20 10:00:00 AM,4.207,290.6,,,
1026,01/03/20 11:00:00 AM,4.311,473.6,,,
1027,01/03/20 12:00:00 PM,4.311,516.7,0.000,,
1028,01/03/20 01:00:00 PM,4.311,635.1,,,
1029,01/03/20 02:00:00 PM,4.311,452.1,,,
1030,01/03/20 03:00:00 PM,4.311,193.8,,,
1031,01/03/20 04:00:00 PM,4.311,64.6,,,
1032,01/03/20 05:00:00 PM,4.311,0.0,,,
1033,01/03/20 06:00:00 PM,4.311,0.0,,,
1034,01/03/20 07:00:00 PM,4.311,0.0,,,
1035,01/03/20 08:00:00 PM,4.311,0.0,,,
1036,01/03/20 09:00:00 PM,4.311,0.0,,,
1037,01/03/20 10:00:00 PM,4.311,0.0,,,
1038,01/03/20 11:00:00 PM,4.311,0.0,,,
1039,01/04/20 12:00:00 AM,4.311,0.0,,,
1040,01/04/20 01:00:00 AM,4.311,0.0,,,
1041,01/04/20 02:00:00 AM,4.311,0.0,,,
1042,01/04/20 03:00:00 AM,4.311,0.0,,,
1043,01/04/20 04:00:00 AM,4.311,0.0,,,
1044,01/04/20 05:00:00 AM,4.311,0.0,,,
1045,01/04/20 06:00:00 AM,4.311,0.0,,,
1046,01/04/20 07:00:00 AM,4.311,0.0,,,
1047,01/04/20 08:00:00 AM,4.311,0.0,,,
1048,01/04/20 09:00:00 AM,4.311,43.1,,,
1049,01/04/20 10:00:00 AM,4.311,118.4,,,
1050,01/04/20 11:00:00 AM,4.207,75.3,,,
1051,01/04/20 12:00:00 PM,4.311,226.0,0.000,,
1052,01/04/20 01:00:00 PM,4.311,215.3,,,
1053,01/04/20 02:00:00 PM,4.311,226.0,,,
1054,01/04/20 03:00:00 PM,4.311,64.6,,,
1055,01/04/20 04:00:00 PM,4.311,0.0,,,
1056,01/04/20 05:00:00 PM,4.311,0.0,,,
1057,01/04/20 06:00:00 PM,4.311,0.0,,,
1058,01/04/20 07:00:00 PM,4.311,0.0,,,
1059,01/04/20 08:00:00 PM,4.311,0.0,,,
1060,01/04/20 09:00:00 PM,4.311,0.0,,,
1061,01/04/20 10:00:00 PM,4.311,0.0,,,
1062,01/04/20 11:00:00 PM,4.311,0.0,,,
1063,01/05/20 12:00:00 AM,4.311,0.0,,,
1064,01/05/20 01:00:00 AM,4.311,0.0,,,
1065,01/05/20 02:00:00 AM,4.311,0.0,,,
1066,01/05/20 03:00:00 AM,4.311,0.0,,,
1067,01/05/20 04:00:00 AM,4.311,0.0,,,
1068,01/05/20 05:00:00 AM,4.311,0.0,,,
1069,01/05/20 06:00:00 AM,4.311,0.0,,,
1070,01/05/20 07:00:00 AM,4.311,0.0,,,
1071,01/05/20 08:00:00 AM,4.311,0.0,,,
1072,01/05/20 09:00:00 AM,4.207,10.8,,,
1073,01/05/20 10:00:00 AM,4.311,64.6,,,
1074,01/05/20 11:00:00 AM,4.207,64.6,,,
1075,01/05/20 12:00:00 PM,4.311,355.2,0.000,,
1076,01/05/20 01:00:00 PM,4.311,312.2,,,
1077,01/05/20 02:00:00 PM,4.311,204.5,,,
1078,01/05/20 03:00:00 PM,4.311,53.8,,,
1079,01/05/20 04:00:00 PM,4.311,10.8,,,
1080,01/05/20 05:00:00 PM,4.311,0.0,,,
1081,01/05/20 06:00:00 PM,4.311,0.0,,,
1082,01/05/20 07:00:00 PM,4.311,0.0,,,
1083,01/05/20 08:00:00 PM,4.311,0.0,,,
1084,01/05/20 09:00:00 PM,4.311,0.0,,,
1085,01/05/20 10:00:00 PM,4.311,0.0,,,
1086,01/05/20 11:00:00 PM,4.311,0.0,,,
1087,01/06/20 12:00:00 AM,4.311,0.0,,,
1088,01/06/20 01:00:00 AM,4.311,0.0,,,
1089,01/06/20 02:00:00 AM,4.311,0.0,,,
1090,01/06/20 03:00:00 AM,4.311,0.0,,,
1091,01/06/20 04:00:00 AM,4.311,0.0,,,
1092,01/06/20 05:00:00 AM,4.311,0.0,,,
1093,01/06/20 06:00:00 AM,4.311,0.0,,,
1094,01/06/20 07:00:00 AM,4.311,0.0,,,
1095,01/06/20 08:00:00 AM,4.311,0.0,,,
1096,01/06/20 09:00:00 AM,4.207,64.6,,,
1097,01/06/20 10:00:00 AM,4.207,161.5,,,
1098,01/06/20 11:00:00 AM,4.311,226.0,,,
1099,01/06/20 12:00:00 PM,4.207,269.1,0.000,,
1100,01/06/20 01:00:00 PM,4.311,258.3,,,
1101,01/06/20 02:00:00 PM,4.311,215.3,,,
1102,01/06/20 03:00:00 PM,4.207,107.6,,,
1103,01/06/20 04:00:00 PM,4.207,10.8,,,
1104,01/06/20 05:00:00 PM,4.207,0.0,,,
1105,01/06/20 06:00:00 PM,4.311,0.0,,,
1106,01/06/20 07:00:00 PM,4.311,0.0,,,
1107,01/06/20 08:00:00 PM,4.415,0.0,,,
1108,01/06/20 09:00:00 PM,4.415,0.0,,,
1109,01/06/20 10:00:00 PM,4.415,0.0,,,
1110,01/06/20 11:00:00 PM,4.415,0.0,,,
1111,01/07/20 12:00:00 AM,4.415,0.0,,,
1112,01/07/20 01:00:00 AM,4.415,0.0,,,
1113,01/07/20 02:00:00 AM,4.415,0.0,,,
1114,01/07/20 03:00:00 AM,4.415,0.0,,,
1115,01/07/20 04:00:00 AM,4.415,0.0,,,
1116,01/07/20 05:00:00 AM,4.415,0.0,,,
1117,01/07/20 06:00:00 AM,4.415,0.0,,,
1118,01/07/20 07:00:00 AM,4.415,0.0,,,
1119,01/07/20 08:00:00 AM,4.311,0.0,,,
1120,01/07/20 09:00:00 AM,4.311,75.3,,,
1121,01/07/20 10:00:00 AM,4.311,172.2,,,
1122,01/07/20 11:00:00 AM,4.311,290.6,,,
1123,01/07/20 12:00:00 PM,4.311,161.5,0.000,,
1124,01/07/20 01:00:00 PM,4.311,161.5,,,
1125,01/07/20 02:00:00 PM,4.311,215.3,,,
1126,01/07/20 03:00:00 PM,4.311,75.3,,,
1127,01/07/20 04:00:00 PM,4.311,0.0,,,
1128,01/07/20 05:00:00 PM,4.311,0.0,,,
1129,01/07/20 06:00:00 PM,4.311,0.0,,,
1130,01/07/20 07:00:00 PM,4.415,0.0,,,
1131,01/07/20 08:00:00 PM,4.415,0.0,,,
1132,01/07/20 09:00:00 PM,4.415,0.0,,,
1133,01/07/20 10:00:00 PM,4.415,0.0,,,
1134,01/07/20 11:00:00 PM,4.415,0.0,,,
1135,01/08/20 12:00:00 AM,4.415,0.0,,,
1136,01/08/20 01:00:00 AM,4.415,0.0,,,
1137,01/08/20 02:00:00 AM,4.415,0.0,,,
1138,01/08/20 03:00:00 AM,4.415,0.0,,,
1139,01/08/20 04:00:00 AM,4.415,0.0,,,
1140,01/08/20 05:00:00 AM,4.415,0.0,,,
1141,01/08/20 06:00:00 AM,4.415,0.0,,,
1142,01/08/20 07:00:00 AM,4.415,0.0,,,
1143,01/08/20 08:00:00 AM,4.311,0.0,,,
1144,01/08/20 09:00:00 AM,4.311,21.5,,,
1145,01/08/20 10:00:00 AM,4.311,75.3,,,
1146,01/08/20 11:00:00 AM,4.311,86.1,,,
1147,01/08/20 12:00:00 PM,4.311,183.0,0.000,,
1148,01/08/20 01:00:00 PM,4.311,96.9,,,
1149,01/08/20 02:00:00 PM,4.311,64.6,,,
1150,01/08/20 03:00:00 PM,4.311,21.5,,,
1151,01/08/20 04:00:00 PM,4.311,10.8,,,
1152,01/08/20 05:00:00 PM,4.311,0.0,,,
1153,01/08/20 06:00:00 PM,4.415,0.0,,,
1154,01/08/20 07:00:00 PM,4.415,0.0,,,
1155,01/08/20 08:00:00 PM,4.415,0.0,,,
1156,01/08/20 09:00:00 PM,4.415,0.0,,,
1157,01/08/20 10:00:00 PM,4.415,0.0,,,
1158,01/08/20 11:00:00 PM,4.415,0.0,,,
1159,01/09/20 12:00:00 AM,4.415,0.0,,,
1160,01/09/20 01:00:00 AM,4.415,0.0,,,
1161,01/09/20 02:00:00 AM,4.415,0.0,,,
1162,01/09/20 03:00:00 AM,4.415,0.0,,,
1163,01/09/20 04:00:00 AM,4.415,0.0,,,
1164,01/09/20 05:00:00 AM,4.415,0.0,,,
1165,01/09/20 06:00:00 AM,4.415,0.0,,,
1166,01/09/20 07:00:00 AM,4.415,0.0,,,
1167,01/09/20 08:00:00 AM,4.311,0.0,,,
1168,01/09/20 09:00:00 AM,4.311,10.8,,,
1169,01/09/20 10:00:00 AM,4.311,53.8,,,
1170,01/09/20 11:00:00 AM,4.415,86.1,,,
1171,01/09/20 12:00:00 PM,4.311,107.6,0.000,,
1172,01/09/20 01:00:00 PM,4.311,107.6,,,
1173,01/09/20 02:00:00 PM,4.311,32.3,,,
1174,01/09/20 03:00:00 PM,4.415,43.1,,,
1175,01/09/20 04:00:00 PM,4.311,0.0,,,
1176,01/09/20 05:00:00 PM,4.311,0.0,,,
1177,01/09/20 06:00:00 PM,4.415,0.0,,,
1178,01/09/20 07:00:00 PM,4.415,0.0,,,
1179,01/09/20 08:00:00 PM,4.415,0.0,,,
1180,01/09/20 09:00:00 PM,4.415,0.0,,,
1181,01/09/20 10:00:00 PM,4.415,0.0,,,
1182,01/09/20 11:00:00 PM,4.415,0.0,,,
1183,01/10/20 12:00:00 AM,4.415,0.0,,,
1184,01/10/20 01:00:00 AM,4.415,0.0,,,
1185,01/10/20 02:00:00 AM,4.415,0.0,,,
1186,01/10/20 03:00:00 AM,4.415,0.0,,,
1187,01/10/20 04:00:00 AM,4.415,0.0,,,
1188,01/10/20 05:00:00 AM,4.415,0.0,,,
1189,01/10/20 06:00:00 AM,4.415,0.0,,,
1190,01/10/20 07:00:00 AM,4.415,0.0,,,
1191,01/10/20 08:00:00 AM,4.311,0.0,,,
1192,01/10/20 09:00:00 AM,4.311,21.5,,,
1193,01/10/20 10:00:00 AM,4.311,32.3,,,
1194,01/10/20 11:00:00 AM,4.311,53.8,,,
1195,01/10/20 12:00:00 PM,4.311,75.3,0.000,,
1196,01/10/20 01:00:00 PM,4.311,43.1,,,
1197,01/10/20 02:00:00 PM,4.311,64.6,,,
1198,01/10/20 03:00:00 PM,4.311,43.1,,,
1199,01/10/20 04:00:00 PM,4.311,10.8,,,
1200,01/10/20 05:00:00 PM,4.311,0.0,,,
1201,01/10/20 06:00:00 PM,4.415,0.0,,,
1202,01/10/20 07:00:00 PM,4.415,0.0,,,
1203,01/10/20 08:00:00 PM,4.415,0.0,,,
1204,01/10/20 09:00:00 PM,4.415,0.0,,,
1205,01/10/20 10:00:00 PM,4.415,0.0,,,
1206,01/10/20 11:00:00 PM,4.415,0.0,,,
1207,01/11/20 12:00:00 AM,4.415,0.0,,,
1208,01/11/20 01:00:00 AM,4.415,0.0,,,
1209,01/11/20 02:00:00 AM,4.415,0.0,,,
1210,01/11/20 03:00:00 AM,4.415,0.0,,,
1211,01/11/20 04:00:00 AM,4.415,0.0,,,
1212,01/11/20 05:00:00 AM,4.415,0.0,,,
1213,01/11/20 06:00:00 AM,4.415,0.0,,,
1214,01/11/20 07:00:00 AM,4.415,0.0,,,
1215,01/11/20 08:00:00 AM,4.415,0.0,,,
1216,01/11/20 09:00:00 AM,4.311,10.8,,,
1217,01/11/20 10:00:00 AM,4.311,64.6,,,
1218,01/11/20 11:00:00 AM,4.311,43.1,,,
1219,01/11/20 12:00:00 PM,4.311,118.4,0.000,,
1220,01/11/20 01:00:00 PM,4.311,107.6,,,
1221,01/11/20 02:00:00 PM,4.311,75.3,,,
1222,01/11/20 03:00:00 PM,4.311,43.1,,,
1223,01/11/20 04:00:00 PM,4.311,0.0,,,
1224,01/11/20 05:00:00 PM,4.311,0.0,,,
1225,01/11/20 06:00:00 PM,4.415,0.0,,,
1226,01/11/20 07:00:00 PM,4.415,0.0,,,
1227,01/11/20 08:00:00 PM,4.415,0.0,,,
1228,01/11/20 09:00:00 PM,4.415,0.0,,,
1229,01/11/20 10:00:00 PM,4.415,0.0,,,
1230,01/11/20 11:00:00 PM,4.415,0.0,,,
1231,01/12/20 12:00:00 AM,4.415,0.0,,,
1232,01/12/20 01:00:00 AM,4.415,0.0,,,
1233,01/12/20 02:00:00 AM,4.415,0.0,,,
1234,01/12/20 03:00:00 AM,4.415,0.0,,,
1235,01/12/20 04:00:00 AM,4.415,0.0,,,
1236,01/12/20 05:00:00 AM,4.415,0.0,,,
1237,01/12/20 06:00:00 AM,4.415,0.0,,,
1238,01/12/20 07:00:00 AM,4.415,0.0,,,
1239,01/12/20 08:00:00 AM,4.415,0.0,,,
1240,01/12/20 09:00:00 AM,4.311,21.5,,,
1241,01/12/20 10:00:00 AM,4.415,32.3,,,
1242,01/12/20 11:00:00 AM,4.415,75.3,,,
1243,01/12/20 12:00:00 PM,4.415,43.1,0.000,,
1244,01/12/20 01:00:00 PM,4.311,21.5,,,
1245,01/12/20 02:00:00 PM,4.311,43.1,,,
1246,01/12/20 03:00:00 PM,4.311,21.5,,,
1247,01/12/20 04:00:00 PM,4.311,0.0,,,
1248,01/12/20 05:00:00 PM,4.415,0.0,,,
1249,01/12/20 06:00:00 PM,4.415,0.0,,,
1250,01/12/20 07:00:00 PM,4.415,0.0,,,
1251,01/12/20 08:00:00 PM,4.415,0.0,,,
1252,01/12/20 09:00:00 PM,4.415,0.0,,,
1253,01/12/20 10:00:00 PM,4.415,0.0,,,
1254,01/12/20 11:00:00 PM,4.415,0.0,,,
1255,01/13/20 12:00:00 AM,4.415,0.0,,,
1256,01/13/20 01:00:00 AM,4.415,0.0,,,
1257,01/13/20 02:00:00 AM,4.415,0.0,,,
1258,01/13/20 03:00:00 AM,4.415,0.0,,,
1259,01/13/20 04:00:00 AM,4.415,0.0,,,
1260,01/13/20 05:00:00 AM,4.415,0.0,,,
1261,01/13/20 06:00:00 AM,4.415,0.0,,,
1262,01/13/20 07:00:00 AM,4.415,0.0,,,
1263,01/13/20 08:00:00 AM,4.415,0.0,,,
1264,01/13/20 09:00:00 AM,4.311,10.8,,,
1265,01/13/20 10:00:00 AM,4.311,21.5,,,
1266,01/13/20 11:00:00 AM,4.311,53.8,,,
1267,01/13/20 12:00:00 PM,4.311,21.5,0.000,,
1268,01/13/20 01:00:00 PM,4.311,0.0,,,
1269,01/13/20 02:00:00 PM,4.415,0.0,,,
1270,01/13/20 03:00:00 PM,4.415,0.0,,,
1271,01/13/20 04:00:00 PM,4.415,0.0,,,
1272,01/13/20 05:00:00 PM,4.415,0.0,,,
1273,01/13/20 06:00:00 PM,4.415,0.0,,,
1274,01/13/20 07:00:00 PM,4.415,0.0,,,
1275,01/13/20 08:00:00 PM,4.415,0.0,,,
1276,01/13/20 09:00:00 PM,4.415,0.0,,,
1277,01/13/20 10:00:00 PM,4.415,0.0,,,
1278,01/13/20 11:00:00 PM,4.415,0.0,,,
1279,01/14/20 12:00:00 AM,4.415,0.0,,,
1280,01/14/20 01:00:00 AM,4.415,0.0,,,
1281,01/14/20 02:00:00 AM,4.415,0.0,,,
1282,01/14/20 03:00:00 AM,4.415,0.0,,,
1283,01/14/20 04:00:00 AM,4.415,0.0,,,
1284,01/14/20 05:00:00 AM,4.415,0.0,,,
1285,01/14/20 06:00:00 AM,4.415,0.0,,,
1286,01/14/20 07:00:00 AM,4.415,0.0,,,
1287,01/14/20 08:00:00 AM,4.415,0.0,,,
1288,01/14/20 09:00:00 AM,4.311,0.0,,,
1289,01/14/20 10:00:00 AM,4.311,0.0,,,
1290,01/14/20 11:00:00 AM,4.311,0.0,,,
1291,01/14/20 12:00:00 PM,4.311,0.0,0.000,,
1292,01/14/20 01:00:00 PM,4.311,0.0,,,
1293,01/14/20 02:00:00 PM,4.311,0.0,,,
1294,01/14/20 03:00:00 PM,4.415,0.0,,,
1295,01/14/20 04:00:00 PM,4.311,0.0,,,
1296,01/14/20 05:00:00 PM,4.415,0.0,,,
1297,01/14/20 06:00:00 PM,4.415,0.0,,,
1298,01/14/20 07:00:00 PM,4.415,0.0,,,
1299,01/14/20 08:00:00 PM,4.415,0.0,,,
1300,01/14/20 09:00:00 PM,4.415,0.0,,,
1301,01/14/20 10:00:00 PM,4.415,0.0,,,
1302,01/14/20 11:00:00 PM,4.415,0.0,,,
1303,01/15/20 12:00:00 AM,4.415,0.0,,,
1304,01/15/20 01:00:00 AM,4.415,0.0,,,
1305,01/15/20 02:00:00 AM,4.415,0.0,,,
1306,01/15/20 03:00:00 AM,4.415,0.0,,,
1307,01/15/20 04:00:00 AM,4.415,0.0,,,
1308,01/15/20 05:00:00 AM,4.415,0.0,,,
1309,01/15/20 06:00:00 AM,4.415,0.0,,,
1310,01/15/20 07:00:00 AM,4.415,0.0,,,
1311,01/15/20 08:00:00 AM,4.415,0.0,,,
1312,01/15/20 09:00:00 AM,4.311,0.0,,,
1313,01/15/20 10:00:00 AM,4.311,0.0,,,
1314,01/15/20 11:00:00 AM,4.311,0.0,,,
1315,01/15/20 12:00:00 PM,4.311,0.0,0.000,,
1316,01/15/20 01:00:00 PM,4.415,0.0,,,
1317,01/15/20 02:00:00 PM,4.311,0.0,,,
1318,01/15/20 03:00:00 PM,4.311,0.0,,,
1319,01/15/20 04:00:00 PM,4.311,0.0,,,
1320,01/15/20 05:00:00 PM,4.311,0.0,,,
1321,01/15/20 06:00:00 PM,4.415,0.0,,,
1322,01/15/20 07:00:00 PM,4.415,0.0,,,
1323,01/15/20 08:00:00 PM,4.415,0.0,,,
1324,01/15/20 09:00:00 PM,4.415,0.0,,,
1325,01/15/20 10:00:00 PM,4.415,0.0,,,
1326,01/15/20 11:00:00 PM,4.415,0.0,,,
1327,01/16/20 12:00:00 AM,4.415,0.0,,,
1328,01/16/20 01:00:00 AM,4.415,0.0,,,
1329,01/16/20 02:00:00 AM,4.415,0.0,,,
1330,01/16/20 03:00:00 AM,4.415,0.0,,,
1331,01/16/20 04:00:00 AM,4.415,0.0,,,
1332,01/16/20 05:00:00 AM,4.415,0.0,,,
1333,01/16/20 06:00:00 AM,4.415,0.0,,,
1334,01/16/20 07:00:00 AM,4.415,0.0,,,
1335,01/16/20 08:00:00 AM,4.415,0.0,,,
1336,01/16/20 09:00:00 AM,4.415,0.0,,,
1337,01/16/20 10:00:00 AM,4.311,0.0,,,
1338,01/16/20 11:00:00 AM,4.415,0.0,,,
1339,01/16/20 12:00:00 PM,4.311,0.0,0.000,,
1340,01/16/20 01:00:00 PM,4.311,0.0,,,
1341,01/16/20 02:00:00 PM,4.311,0.0,,,
1342,01/16/20 03:00:00 PM,4.311,0.0,,,
1343,01/16/20 04:00:00 PM,4.311,0.0,,,
1344,01/16/20 05:00:00 PM,4.311,0.0,,,
1345,01/16/20 06:00:00 PM,4.311,0.0,,,
1346,01/16/20 07:00:00 PM,4.311,0.0,,,
1347,01/16/20 08:00:00 PM,4.415,0.0,,,
1348,01/16/20 09:00:00 PM,4.415,0.0,,,
1349,01/16/20 10:00:00 PM,4.415,0.0,,,
1350,01/16/20 11:00:00 PM,4.415,0.0,,,
1351,01/17/20 12:00:00 AM,4.415,0.0,,,
1352,01/17/20 01:00:00 AM,4.415,0.0,,,
1353,01/17/20 02:00:00 AM,4.415,0.0,,,
1354,01/17/20 03:00:00 AM,4.415,0.0,,,
1355,01/17/20 04:00:00 AM,4.415,0.0,,,
1356,01/17/20 05:00:00 AM,4.415,0.0,,,
1357,01/17/20 06:00:00 AM,4.415,0.0,,,
1358,01/17/20 07:00:00 AM,4.415,0.0,,,
1359,01/17/20 08:00:00 AM,4.311,0.0,,,
1360,01/17/20 09:00:00 AM,4.311,0.0,,,
1361,01/17/20 10:00:00 AM,4.311,0.0,,,
1362,01/17/20 11:00:00 AM,4.311,0.0,,,
1363,01/17/20 12:00:00 PM,4.311,0.0,0.000,,
1364,01/17/20 01:00:00 PM,4.311,10.8,,,
1365,01/17/20 02:00:00 PM,4.311,0.0,,,
1366,01/17/20 03:00:00 PM,4.311,0.0,,,
1367,01/17/20 04:00:00 PM,4.311,0.0,,,
1368,01/17/20 05:00:00 PM,4.311,0.0,,,
1369,01/17/20 06:00:00 PM,4.311,0.0,,,
1370,01/17/20 07:00:00 PM,4.415,0.0,,,
1371,01/17/20 08:00:00 PM,4.415,0.0,,,
1372,01/17/20 09:00:00 PM,4.311,0.0,,,
1373,01/17/20 10:00:00 PM,4.415,0.0,,,
1374,01/17/20 11:00:00 PM,4.415,0.0,,,
1375,01/18/20 12:00:00 AM,4.311,0.0,,,
1376,01/18/20 01:00:00 AM,4.311,0.0,,,
1377,01/18/20 02:00:00 AM,4.311,0.0,,,
1378,01/18/20 03:00:00 AM,4.311,0.0,,,
1379,01/18/20 04:00:00 AM,4.311,0.0,,,
1380,01/18/20 05:00:00 AM,4.311,0.0,,,
1381,01/18/20 06:00:00 AM,4.311,0.0,,,
1382,01/18/20 07:00:00 AM,4.311,0.0,,,
1383,01/18/20 08:00:00 AM,4.311,0.0,,,
1384,01/18/20 09:00:00 AM,4.311,0.0,,,
1385,01/18/20 10:00:00 AM,4.311,0.0,,,
1386,01/18/20 11:00:00 AM,4.311,21.5,,,
1387,01/18/20 12:00:00 PM,4.311,21.5,0.000,,
1388,01/18/20 01:00:00 PM,4.311,10.8,,,
1389,01/18/20 02:00:00 PM,4.311,10.8,,,
1390,01/18/20 03:00:00 PM,4.311,10.8,,,
1391,01/18/20 04:00:00 PM,4.311,0.0,,,
1392,01/18/20 05:00:00 PM,4.311,0.0,,,
1393,01/18/20 06:00:00 PM,4.311,0.0,,,
1394,01/18/20 07:00:00 PM,4.311,0.0,,,
1395,01/18/20 08:00:00 PM,4.311,0.0,,,
1396,01/18/20 09:00:00 PM,4.311,0.0,,,
1397,01/18/20 10:00:00 PM,4.311,0.0,,,
1398,01/18/20 11:00:00 PM,4.311,0.0,,,
1399,01/19/20 12:00:00 AM,4.311,0.0,,,
1400,01/19/20 01:00:00 AM,4.311,0.0,,,
1401,01/19/20 02:00:00 AM,4.311,0.0,,,
1402,01/19/20 03:00:00 AM,4.311,0.0,,,
1403,01/19/20 04:00:00 AM,4.311,0.0,,,
1404,01/19/20 05:00:00 AM,4.207,0.0,,,
1405,01/19/20 06:00:00 AM,4.311,0.0,,,
1406,01/19/20 07:00:00 AM,4.311,0.0,,,
1407,01/19/20 08:00:00 AM,4.207,0.0,,,
1408,01/19/20 09:00:00 AM,4.207,0.0,,,
1409,01/19/20 10:00:00 AM,4.207,21.5,,,
1410,01/19/20 11:00:00 AM,4.207,21.5,,,
1411,01/19/20 12:00:00 PM,4.207,21.5,0.000,,
1412,01/19/20 01:00:00 PM,4.207,21.5,,,
1413,01/19/20 02:00:00 PM,4.207,21.5,,,
1414,01/19/20 03:00:00 PM,4.207,10.8,,,
1415,01/19/20 04:00:00 PM,4.207,0.0,,,
1416,01/19/20 05:00:00 PM,4.207,0.0,,,
1417,01/19/20 06:00:00 PM,4.207,0.0,,,
1418,01/19/20 07:00:00 PM,4.311,0.0,,,
1419,01/19/20 08:00:00 PM,4.311,0.0,,,
1420,01/19/20 09:00:00 PM,4.311,0.0,,,
1421,01/19/20 10:00:00 PM,4.311,0.0,,,
1422,01/19/20 11:00:00 PM,4.311,0.0,,,
1423,01/20/20 12:00:00 AM,4.311,0.0,,,
1424,01/20/20 01:00:00 AM,4.311,0.0,,,
1425,01/20/20 02:00:00 AM,4.311,0.0,,,
1426,01/20/20 03:00:00 AM,4.311,0.0,,,
1427,01/20/20 04:00:00 AM,4.311,0.0,,,
1428,01/20/20 05:00:00 AM,4.311,0.0,,,
1429,01/20/20 06:00:00 AM,4.311,0.0,,,
1430,01/20/20 07:00:00 AM,4.311,0.0,,,
1431,01/20/20 08:00:00 AM,4.311,0.0,,,
1432,01/20/20 09:00:00 AM,4.207,0.0,,,
1433,01/20/20 10:00:00 AM,4.207,10.8,,,
1434,01/20/20 11:00:00 AM,4.102,10.8,,,
1435,01/20/20 12:00:00 PM,4.207,10.8,0.000,,
1436,01/20/20 01:00:00 PM,4.207,0.0,,,
1437,01/20/20 02:00:00 PM,4.207,0.0,,,
1438,01/20/20 03:00:00 PM,4.207,0.0,,,
1439,01/20/20 04:00:00 PM,4.102,0.0,,,
1440,01/20/20 05:00:00 PM,4.207,0.0,,,
1441,01/20/20 06:00:00 PM,4.311,0.0,,,
