"Plot Title: cedar_2m"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732848, SEN S/N: 20732848)","Coupler Detached (LGR S/N: 20732848)","Coupler Attached (LGR S/N: 20732848)","Host Connected (LGR S/N: 20732848)","Stopped (LGR S/N: 20732848)","End Of File (LGR S/N: 20732848)"
404,06/30/21 01:00:00 PM,25.113,,,,,
405,06/30/21 02:00:00 PM,25.380,,,,,
406,06/30/21 03:00:00 PM,25.793,,,,,
407,06/30/21 04:00:00 PM,26.012,,,,,
408,06/30/21 05:00:00 PM,26.329,,,,,
409,06/30/21 06:00:00 PM,26.549,,,,,
410,06/30/21 07:00:00 PM,26.500,,,,,
411,06/30/21 08:00:00 PM,26.671,,,,,
412,06/30/21 09:00:00 PM,26.475,,,,,
413,06/30/21 10:00:00 PM,26.304,,,,,
414,06/30/21 11:00:00 PM,26.061,,,,,
415,07/01/21 12:00:00 AM,25.890,,,,,
416,07/01/21 01:00:00 AM,25.720,,,,,
417,07/01/21 02:00:00 AM,25.525,,,,,
418,07/01/21 03:00:00 AM,25.355,,,,,
419,07/01/21 04:00:00 AM,25.162,,,,,
420,07/01/21 05:00:00 AM,24.992,,,,,
421,07/01/21 06:00:00 AM,24.823,,,,,
422,07/01/21 07:00:00 AM,24.677,,,,,
423,07/01/21 08:00:00 AM,24.726,,,,,
424,07/01/21 09:00:00 AM,24.702,,,,,
425,07/01/21 10:00:00 AM,24.798,,,,,
426,07/01/21 11:00:00 AM,24.944,,,,,
427,07/01/21 12:00:00 PM,25.210,,,,,
428,07/01/21 01:00:00 PM,25.380,,,,,
429,07/01/21 02:00:00 PM,25.501,,,,,
430,07/01/21 03:00:00 PM,25.963,,,,,
431,07/01/21 04:00:00 PM,26.256,,,,,
432,07/01/21 05:00:00 PM,26.304,,,,,
433,07/01/21 06:00:00 PM,26.500,,,,,
434,07/01/21 07:00:00 PM,26.549,,,,,
435,07/01/21 08:00:00 PM,26.500,,,,,
436,07/01/21 09:00:00 PM,26.304,,,,,
437,07/01/21 10:00:00 PM,26.109,,,,,
438,07/01/21 11:00:00 PM,25.914,,,,,
