"Plot Title: cedar_light_pendant_1"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 21207366, SEN S/N: 21207366)","Intensity, Lux (LGR S/N: 21207366, SEN S/N: 21207366)","Coupler Detached (LGR S/N: 21207366)","Host Connected (LGR S/N: 21207366)","Coupler Attached (LGR S/N: 21207366)","Stopped (LGR S/N: 21207366)","End Of File (LGR S/N: 21207366)"
1123,12/29/21 09:45:20 AM,4.207,0.0,,,,,
1124,12/29/21 10:45:20 AM,4.207,0.0,,,,,
1125,12/29/21 11:45:20 AM,4.207,10.8,,,,,
1126,12/29/21 12:45:20 PM,4.207,0.0,,,,,
1127,12/29/21 01:45:20 PM,4.207,0.0,,,,,
1128,12/29/21 02:45:20 PM,4.207,0.0,,,,,
1129,12/29/21 03:45:20 PM,4.207,0.0,,,,,
1130,12/29/21 04:45:20 PM,4.207,0.0,,,,,
1131,12/29/21 05:45:20 PM,4.207,0.0,,,,,
1132,12/29/21 06:45:20 PM,4.207,0.0,,,,,
1133,12/29/21 07:45:20 PM,4.207,0.0,,,,,
1134,12/29/21 08:45:20 PM,4.207,0.0,,,,,
1135,12/29/21 09:45:20 PM,4.207,0.0,,,,,
1136,12/29/21 10:45:20 PM,4.207,0.0,,,,,
1137,12/29/21 11:45:20 PM,4.207,0.0,,,,,
1138,12/30/21 12:45:20 AM,4.207,0.0,,,,,
1139,12/30/21 01:45:20 AM,4.207,0.0,,,,,
1140,12/30/21 02:45:20 AM,4.207,0.0,,,,,
1141,12/30/21 03:45:20 AM,4.207,0.0,,,,,
1142,12/30/21 04:45:20 AM,4.207,0.0,,,,,
1143,12/30/21 05:45:20 AM,4.207,0.0,,,,,
1144,12/30/21 06:45:20 AM,4.207,0.0,,,,,
1145,12/30/21 07:45:20 AM,4.207,0.0,,,,,
1146,12/30/21 08:45:20 AM,4.207,0.0,,,,,
1147,12/30/21 09:45:20 AM,4.207,10.8,,,,,
1148,12/30/21 10:45:20 AM,4.207,10.8,,,,,
1149,12/30/21 11:45:20 AM,4.207,10.8,,,,,
1150,12/30/21 12:45:20 PM,4.207,21.5,,,,,
1151,12/30/21 01:45:20 PM,4.207,21.5,,,,,
1152,12/30/21 02:45:20 PM,4.207,10.8,,,,,
1153,12/30/21 03:45:20 PM,4.207,0.0,,,,,
1154,12/30/21 04:45:20 PM,4.207,0.0,,,,,
1155,12/30/21 05:45:20 PM,4.207,0.0,,,,,
1156,12/30/21 06:45:20 PM,4.207,0.0,,,,,
1157,12/30/21 07:45:20 PM,4.207,0.0,,,,,
1158,12/30/21 08:45:20 PM,4.207,0.0,,,,,
1159,12/30/21 09:45:20 PM,4.207,0.0,,,,,
1160,12/30/21 10:45:20 PM,4.207,0.0,,,,,
1161,12/30/21 11:45:20 PM,4.102,0.0,,,,,
1162,12/31/21 12:45:20 AM,4.102,0.0,,,,,
1163,12/31/21 01:45:20 AM,4.102,0.0,,,,,
1164,12/31/21 02:45:20 AM,4.102,0.0,,,,,
1165,12/31/21 03:45:20 AM,4.102,0.0,,,,,
1166,12/31/21 04:45:20 AM,4.102,0.0,,,,,
1167,12/31/21 05:45:20 AM,4.207,0.0,,,,,
1168,12/31/21 06:45:20 AM,4.102,0.0,,,,,
1169,12/31/21 07:45:20 AM,4.207,0.0,,,,,
1170,12/31/21 08:45:20 AM,4.207,0.0,,,,,
1171,12/31/21 09:45:20 AM,4.207,32.3,,,,,
1172,12/31/21 10:45:20 AM,4.207,21.5,,,,,
1173,12/31/21 11:45:20 AM,4.207,21.5,,,,,
1174,12/31/21 12:45:20 PM,4.207,10.8,,,,,
1175,12/31/21 01:45:20 PM,4.207,0.0,,,,,
1176,12/31/21 02:45:20 PM,4.207,0.0,,,,,
1177,12/31/21 03:45:20 PM,4.207,0.0,,,,,
1178,12/31/21 04:45:20 PM,4.207,0.0,,,,,
1179,12/31/21 05:45:20 PM,4.207,0.0,,,,,
1180,12/31/21 06:45:20 PM,4.207,0.0,,,,,
1181,12/31/21 07:45:20 PM,4.207,0.0,,,,,
1182,12/31/21 08:45:20 PM,4.207,0.0,,,,,
1183,12/31/21 09:45:20 PM,4.207,0.0,,,,,
1184,12/31/21 10:45:20 PM,4.207,0.0,,,,,
1185,12/31/21 11:45:20 PM,4.207,0.0,,,,,
1186,01/01/22 12:45:20 AM,4.207,0.0,,,,,
1187,01/01/22 01:45:20 AM,4.207,0.0,,,,,
1188,01/01/22 02:45:20 AM,4.207,0.0,,,,,
1189,01/01/22 03:45:20 AM,4.207,0.0,,,,,
1190,01/01/22 04:45:20 AM,4.207,0.0,,,,,
1191,01/01/22 05:45:20 AM,4.207,0.0,,,,,
1192,01/01/22 06:45:20 AM,4.207,0.0,,,,,
1193,01/01/22 07:45:20 AM,4.207,0.0,,,,,
1194,01/01/22 08:45:20 AM,4.207,0.0,,,,,
1195,01/01/22 09:45:20 AM,4.207,21.5,,,,,
1196,01/01/22 10:45:20 AM,4.207,43.1,,,,,
1197,01/01/22 11:45:20 AM,4.207,43.1,,,,,
1198,01/01/22 12:45:20 PM,4.207,43.1,,,,,
1199,01/01/22 01:45:20 PM,4.207,43.1,,,,,
1200,01/01/22 02:45:20 PM,4.207,21.5,,,,,
1201,01/01/22 03:45:20 PM,4.207,0.0,,,,,
1202,01/01/22 04:45:20 PM,4.207,0.0,,,,,
1203,01/01/22 05:45:20 PM,4.207,0.0,,,,,
1204,01/01/22 06:45:20 PM,4.207,0.0,,,,,
1205,01/01/22 07:45:20 PM,4.207,0.0,,,,,
1206,01/01/22 08:45:20 PM,4.207,0.0,,,,,
1207,01/01/22 09:45:20 PM,4.207,0.0,,,,,
1208,01/01/22 10:45:20 PM,4.207,0.0,,,,,
1209,01/01/22 11:45:20 PM,4.207,0.0,,,,,
1210,01/02/22 12:45:20 AM,4.207,0.0,,,,,
1211,01/02/22 01:45:20 AM,4.207,0.0,,,,,
1212,01/02/22 02:45:20 AM,4.207,0.0,,,,,
1213,01/02/22 03:45:20 AM,4.207,0.0,,,,,
1214,01/02/22 04:45:20 AM,4.207,0.0,,,,,
1215,01/02/22 05:45:20 AM,4.207,0.0,,,,,
1216,01/02/22 06:45:20 AM,4.207,0.0,,,,,
1217,01/02/22 07:45:20 AM,4.207,0.0,,,,,
1218,01/02/22 08:45:20 AM,4.207,0.0,,,,,
1219,01/02/22 09:45:20 AM,4.207,10.8,,,,,
1220,01/02/22 10:45:20 AM,4.207,32.3,,,,,
1221,01/02/22 11:45:20 AM,4.311,21.5,,,,,
1222,01/02/22 12:45:20 PM,4.207,53.8,,,,,
1223,01/02/22 01:45:20 PM,4.311,21.5,,,,,
1224,01/02/22 02:45:20 PM,4.207,21.5,,,,,
1225,01/02/22 03:45:20 PM,4.207,0.0,,,,,
1226,01/02/22 04:45:20 PM,4.207,0.0,,,,,
1227,01/02/22 05:45:20 PM,4.207,0.0,,,,,
1228,01/02/22 06:45:20 PM,4.207,0.0,,,,,
1229,01/02/22 07:45:20 PM,4.207,0.0,,,,,
1230,01/02/22 08:45:20 PM,4.207,0.0,,,,,
1231,01/02/22 09:45:20 PM,4.207,0.0,,,,,
1232,01/02/22 10:45:20 PM,4.207,0.0,,,,,
1233,01/02/22 11:45:20 PM,4.207,0.0,,,,,
1234,01/03/22 12:45:20 AM,4.207,0.0,,,,,
1235,01/03/22 01:45:20 AM,4.207,0.0,,,,,
1236,01/03/22 02:45:20 AM,4.207,0.0,,,,,
1237,01/03/22 03:45:20 AM,4.207,0.0,,,,,
1238,01/03/22 04:45:20 AM,4.207,0.0,,,,,
1239,01/03/22 05:45:20 AM,4.207,0.0,,,,,
1240,01/03/22 06:45:20 AM,4.207,0.0,,,,,
1241,01/03/22 07:45:20 AM,4.207,0.0,,,,,
1242,01/03/22 08:45:20 AM,4.207,0.0,,,,,
1243,01/03/22 09:45:20 AM,4.207,0.0,,,,,
1244,01/03/22 10:45:20 AM,4.207,0.0,,,,,
1245,01/03/22 11:45:20 AM,4.207,0.0,,,,,
1246,01/03/22 12:45:20 PM,4.207,0.0,,,,,
1247,01/03/22 01:45:20 PM,4.102,0.0,,,,,
1248,01/03/22 02:45:20 PM,4.102,0.0,,,,,
1249,01/03/22 03:45:20 PM,4.102,0.0,,,,,
1250,01/03/22 04:45:20 PM,4.102,0.0,,,,,
1251,01/03/22 05:45:20 PM,4.102,0.0,,,,,
1252,01/03/22 06:45:20 PM,4.102,0.0,,,,,
1253,01/03/22 07:45:20 PM,4.102,0.0,,,,,
1254,01/03/22 08:45:20 PM,4.102,0.0,,,,,
1255,01/03/22 09:45:20 PM,4.102,0.0,,,,,
1256,01/03/22 10:45:20 PM,4.102,0.0,,,,,
1257,01/03/22 11:45:20 PM,4.102,0.0,,,,,
1258,01/04/22 12:45:20 AM,4.102,0.0,,,,,
1259,01/04/22 01:45:20 AM,4.102,0.0,,,,,
1260,01/04/22 02:45:20 AM,4.102,0.0,,,,,
1261,01/04/22 03:45:20 AM,4.102,0.0,,,,,
1262,01/04/22 04:45:20 AM,4.102,0.0,,,,,
1263,01/04/22 05:45:20 AM,4.102,0.0,,,,,
1264,01/04/22 06:45:20 AM,4.102,0.0,,,,,
1265,01/04/22 07:45:20 AM,4.102,0.0,,,,,
1266,01/04/22 08:45:20 AM,4.102,0.0,,,,,
1267,01/04/22 09:45:20 AM,4.102,0.0,,,,,
1268,01/04/22 10:45:20 AM,4.102,0.0,,,,,
1269,01/04/22 11:45:20 AM,4.102,0.0,,,,,
1270,01/04/22 12:45:20 PM,4.102,0.0,,,,,
1271,01/04/22 01:45:20 PM,4.102,0.0,,,,,
1272,01/04/22 02:45:20 PM,4.102,0.0,,,,,
1273,01/04/22 03:45:20 PM,4.102,0.0,,,,,
1274,01/04/22 04:45:20 PM,4.102,0.0,,,,,
1275,01/04/22 05:45:20 PM,4.102,0.0,,,,,
1276,01/04/22 06:45:20 PM,4.102,0.0,,,,,
1277,01/04/22 07:45:20 PM,4.102,0.0,,,,,
1278,01/04/22 08:45:20 PM,4.102,0.0,,,,,
1279,01/04/22 09:45:20 PM,4.102,0.0,,,,,
1280,01/04/22 10:45:20 PM,4.102,0.0,,,,,
1281,01/04/22 11:45:20 PM,4.102,0.0,,,,,
1282,01/05/22 12:45:20 AM,4.102,0.0,,,,,
1283,01/05/22 01:45:20 AM,4.102,0.0,,,,,
1284,01/05/22 02:45:20 AM,4.102,0.0,,,,,
1285,01/05/22 03:45:20 AM,4.102,0.0,,,,,
1286,01/05/22 04:45:20 AM,4.102,0.0,,,,,
1287,01/05/22 05:45:20 AM,4.102,0.0,,,,,
1288,01/05/22 06:45:20 AM,4.102,0.0,,,,,
1289,01/05/22 07:45:20 AM,4.207,0.0,,,,,
1290,01/05/22 08:45:20 AM,4.102,0.0,,,,,
1291,01/05/22 09:45:20 AM,4.207,0.0,,,,,
1292,01/05/22 10:45:20 AM,4.102,0.0,,,,,
1293,01/05/22 11:45:20 AM,4.207,0.0,,,,,
1294,01/05/22 12:45:20 PM,4.207,0.0,,,,,
1295,01/05/22 01:45:20 PM,4.102,0.0,,,,,
1296,01/05/22 02:45:20 PM,4.207,0.0,,,,,
1297,01/05/22 03:45:20 PM,4.207,0.0,,,,,
1298,01/05/22 04:45:20 PM,4.207,0.0,,,,,
1299,01/05/22 05:45:20 PM,4.102,0.0,,,,,
1300,01/05/22 06:45:20 PM,4.102,0.0,,,,,
1301,01/05/22 07:45:20 PM,4.207,0.0,,,,,
1302,01/05/22 08:45:20 PM,4.207,0.0,,,,,
1303,01/05/22 09:45:20 PM,4.207,0.0,,,,,
1304,01/05/22 10:45:20 PM,4.102,0.0,,,,,
1305,01/05/22 11:45:20 PM,4.102,0.0,,,,,
1306,01/06/22 12:45:20 AM,4.102,0.0,,,,,
1307,01/06/22 01:45:20 AM,4.102,0.0,,,,,
1308,01/06/22 02:45:20 AM,4.102,0.0,,,,,
1309,01/06/22 03:45:20 AM,4.102,0.0,,,,,
1310,01/06/22 04:45:20 AM,4.102,0.0,,,,,
1311,01/06/22 05:45:20 AM,4.102,0.0,,,,,
1312,01/06/22 06:45:20 AM,4.102,0.0,,,,,
1313,01/06/22 07:45:20 AM,4.102,0.0,,,,,
1314,01/06/22 08:45:20 AM,4.102,0.0,,,,,
1315,01/06/22 09:45:20 AM,4.102,0.0,,,,,
1316,01/06/22 10:45:20 AM,4.102,0.0,,,,,
1317,01/06/22 11:45:20 AM,4.102,0.0,,,,,
1318,01/06/22 12:45:20 PM,4.102,0.0,,,,,
1319,01/06/22 01:45:20 PM,4.102,0.0,,,,,
1320,01/06/22 02:45:20 PM,4.102,0.0,,,,,
1321,01/06/22 03:45:20 PM,4.102,0.0,,,,,
1322,01/06/22 04:45:20 PM,4.102,0.0,,,,,
1323,01/06/22 05:45:20 PM,4.102,0.0,,,,,
1324,01/06/22 06:45:20 PM,4.102,0.0,,,,,
1325,01/06/22 07:45:20 PM,4.102,0.0,,,,,
1326,01/06/22 08:45:20 PM,4.102,0.0,,,,,
1327,01/06/22 09:45:20 PM,4.102,0.0,,,,,
1328,01/06/22 10:45:20 PM,4.102,0.0,,,,,
1329,01/06/22 11:45:20 PM,4.102,0.0,,,,,
1330,01/07/22 12:45:20 AM,4.102,0.0,,,,,
1331,01/07/22 01:45:20 AM,4.102,0.0,,,,,
1332,01/07/22 02:45:20 AM,4.102,0.0,,,,,
1333,01/07/22 03:45:20 AM,4.102,0.0,,,,,
1334,01/07/22 04:45:20 AM,4.102,0.0,,,,,
1335,01/07/22 05:45:20 AM,4.102,0.0,,,,,
1336,01/07/22 06:45:20 AM,4.102,0.0,,,,,
1337,01/07/22 07:45:20 AM,4.102,0.0,,,,,
1338,01/07/22 08:45:20 AM,4.102,0.0,,,,,
1339,01/07/22 09:45:20 AM,4.102,0.0,,,,,
1340,01/07/22 10:45:20 AM,4.102,0.0,,,,,
1341,01/07/22 11:45:20 AM,4.102,0.0,,,,,
1342,01/07/22 12:45:20 PM,4.102,0.0,,,,,
1343,01/07/22 01:45:20 PM,4.102,0.0,,,,,
1344,01/07/22 02:45:20 PM,4.102,0.0,,,,,
1345,01/07/22 03:45:20 PM,4.102,0.0,,,,,
1346,01/07/22 04:45:20 PM,4.102,0.0,,,,,
1347,01/07/22 05:45:20 PM,4.102,0.0,,,,,
1348,01/07/22 06:45:20 PM,4.102,0.0,,,,,
1349,01/07/22 07:45:20 PM,4.102,0.0,,,,,
1350,01/07/22 08:45:20 PM,4.102,0.0,,,,,
1351,01/07/22 09:45:20 PM,4.102,0.0,,,,,
1352,01/07/22 10:45:20 PM,4.102,0.0,,,,,
1353,01/07/22 11:45:20 PM,4.102,0.0,,,,,
1354,01/08/22 12:45:20 AM,4.102,0.0,,,,,
1355,01/08/22 01:45:20 AM,4.102,0.0,,,,,
1356,01/08/22 02:45:20 AM,4.102,0.0,,,,,
1357,01/08/22 03:45:20 AM,4.102,0.0,,,,,
1358,01/08/22 04:45:20 AM,4.102,0.0,,,,,
1359,01/08/22 05:45:20 AM,4.102,0.0,,,,,
1360,01/08/22 06:45:20 AM,4.102,0.0,,,,,
1361,01/08/22 07:45:20 AM,4.102,0.0,,,,,
1362,01/08/22 08:45:20 AM,4.102,0.0,,,,,
1363,01/08/22 09:45:20 AM,4.102,0.0,,,,,
1364,01/08/22 10:45:20 AM,4.102,0.0,,,,,
1365,01/08/22 11:45:20 AM,4.102,0.0,,,,,
1366,01/08/22 12:45:20 PM,4.102,0.0,,,,,
1367,01/08/22 01:45:20 PM,4.102,0.0,,,,,
1368,01/08/22 02:45:20 PM,4.102,0.0,,,,,
1369,01/08/22 03:45:20 PM,4.102,0.0,,,,,
1370,01/08/22 04:45:20 PM,4.102,0.0,,,,,
1371,01/08/22 05:45:20 PM,4.102,0.0,,,,,
1372,01/08/22 06:45:20 PM,4.102,0.0,,,,,
1373,01/08/22 07:45:20 PM,4.102,0.0,,,,,
1374,01/08/22 08:45:20 PM,4.102,0.0,,,,,
1375,01/08/22 09:45:20 PM,4.102,0.0,,,,,
1376,01/08/22 10:45:20 PM,4.102,0.0,,,,,
1377,01/08/22 11:45:20 PM,4.102,0.0,,,,,
1378,01/09/22 12:45:20 AM,4.102,0.0,,,,,
1379,01/09/22 01:45:20 AM,4.102,0.0,,,,,
1380,01/09/22 02:45:20 AM,4.102,0.0,,,,,
1381,01/09/22 03:45:20 AM,4.102,0.0,,,,,
1382,01/09/22 04:45:20 AM,4.102,0.0,,,,,
1383,01/09/22 05:45:20 AM,4.102,0.0,,,,,
1384,01/09/22 06:45:20 AM,4.102,0.0,,,,,
1385,01/09/22 07:45:20 AM,4.102,0.0,,,,,
1386,01/09/22 08:45:20 AM,4.102,0.0,,,,,
1387,01/09/22 09:45:20 AM,4.102,0.0,,,,,
1388,01/09/22 10:45:20 AM,4.102,0.0,,,,,
1389,01/09/22 11:45:20 AM,4.102,0.0,,,,,
1390,01/09/22 12:45:20 PM,4.102,0.0,,,,,
1391,01/09/22 01:45:20 PM,4.102,0.0,,,,,
1392,01/09/22 02:45:20 PM,4.102,0.0,,,,,
1393,01/09/22 03:45:20 PM,4.102,0.0,,,,,
1394,01/09/22 04:45:20 PM,4.102,0.0,,,,,
1395,01/09/22 05:45:20 PM,4.102,0.0,,,,,
1396,01/09/22 06:45:20 PM,4.102,0.0,,,,,
1397,01/09/22 07:45:20 PM,4.102,0.0,,,,,
1398,01/09/22 08:45:20 PM,4.102,0.0,,,,,
1399,01/09/22 09:45:20 PM,4.102,0.0,,,,,
1400,01/09/22 10:45:20 PM,4.102,0.0,,,,,
1401,01/09/22 11:45:20 PM,4.102,0.0,,,,,
1402,01/10/22 12:45:20 AM,4.102,0.0,,,,,
1403,01/10/22 01:45:20 AM,4.102,0.0,,,,,
1404,01/10/22 02:45:20 AM,4.102,0.0,,,,,
1405,01/10/22 03:45:20 AM,4.102,0.0,,,,,
1406,01/10/22 04:45:20 AM,4.102,0.0,,,,,
1407,01/10/22 05:45:20 AM,4.102,0.0,,,,,
1408,01/10/22 06:45:20 AM,4.102,0.0,,,,,
1409,01/10/22 07:45:20 AM,4.102,0.0,,,,,
1410,01/10/22 08:45:20 AM,4.102,0.0,,,,,
1411,01/10/22 09:45:20 AM,4.102,0.0,,,,,
1412,01/10/22 10:45:20 AM,4.102,10.8,,,,,
1413,01/10/22 11:45:20 AM,4.102,32.3,,,,,
1414,01/10/22 12:45:20 PM,4.102,43.1,,,,,
1415,01/10/22 01:45:20 PM,4.102,32.3,,,,,
1416,01/10/22 02:45:20 PM,4.102,21.5,,,,,
1417,01/10/22 03:45:20 PM,4.102,0.0,,,,,
1418,01/10/22 04:45:20 PM,4.102,0.0,,,,,
1419,01/10/22 05:45:20 PM,4.102,0.0,,,,,
1420,01/10/22 06:45:20 PM,4.102,0.0,,,,,
1421,01/10/22 07:45:20 PM,4.102,0.0,,,,,
1422,01/10/22 08:45:20 PM,4.102,0.0,,,,,
1423,01/10/22 09:45:20 PM,4.102,0.0,,,,,
1424,01/10/22 10:45:20 PM,4.102,0.0,,,,,
1425,01/10/22 11:45:20 PM,4.102,0.0,,,,,
1426,01/11/22 12:45:20 AM,4.102,0.0,,,,,
1427,01/11/22 01:45:20 AM,4.102,0.0,,,,,
1428,01/11/22 02:45:20 AM,4.102,0.0,,,,,
1429,01/11/22 03:45:20 AM,4.102,0.0,,,,,
1430,01/11/22 04:45:20 AM,4.102,0.0,,,,,
1431,01/11/22 05:45:20 AM,4.102,0.0,,,,,
1432,01/11/22 06:45:20 AM,4.102,0.0,,,,,
1433,01/11/22 07:45:20 AM,4.102,0.0,,,,,
1434,01/11/22 08:45:20 AM,4.102,0.0,,,,,
1435,01/11/22 09:45:20 AM,4.102,10.8,,,,,
1436,01/11/22 10:45:20 AM,4.102,10.8,,,,,
1437,01/11/22 11:45:20 AM,4.102,43.1,,,,,
1438,01/11/22 12:45:20 PM,4.102,53.8,,,,,
1439,01/11/22 01:45:20 PM,4.102,43.1,,,,,
1440,01/11/22 02:45:20 PM,4.102,43.1,,,,,
1441,01/11/22 03:45:20 PM,4.102,0.0,,,,,
1442,01/11/22 04:45:20 PM,4.102,0.0,,,,,
1443,01/11/22 05:45:20 PM,4.102,0.0,,,,,
1444,01/11/22 06:45:20 PM,4.102,0.0,,,,,
1445,01/11/22 07:45:20 PM,4.102,0.0,,,,,
1446,01/11/22 08:45:20 PM,4.102,0.0,,,,,
1447,01/11/22 09:45:20 PM,4.102,0.0,,,,,
1448,01/11/22 10:45:20 PM,4.102,0.0,,,,,
1449,01/11/22 11:45:20 PM,4.102,0.0,,,,,
1450,01/12/22 12:45:20 AM,4.102,0.0,,,,,
1451,01/12/22 01:45:20 AM,4.102,0.0,,,,,
1452,01/12/22 02:45:20 AM,4.102,0.0,,,,,
1453,01/12/22 03:45:20 AM,4.102,0.0,,,,,
1454,01/12/22 04:45:20 AM,4.102,0.0,,,,,
1455,01/12/22 05:45:20 AM,4.102,0.0,,,,,
1456,01/12/22 06:45:20 AM,4.102,0.0,,,,,
1457,01/12/22 07:45:20 AM,4.102,0.0,,,,,
1458,01/12/22 08:45:20 AM,4.102,10.8,,,,,
1459,01/12/22 09:45:20 AM,4.102,21.5,,,,,
1460,01/12/22 10:45:20 AM,4.102,64.6,,,,,
1461,01/12/22 11:45:20 AM,4.102,75.3,,,,,
1462,01/12/22 12:45:20 PM,4.102,86.1,,,,,
1463,01/12/22 01:45:20 PM,4.102,75.3,,,,,
1464,01/12/22 02:45:20 PM,4.102,21.5,,,,,
1465,01/12/22 03:45:20 PM,4.102,0.0,,,,,
1466,01/12/22 04:45:20 PM,4.102,0.0,,,,,
1467,01/12/22 05:45:20 PM,4.102,0.0,,,,,
1468,01/12/22 06:45:20 PM,4.102,0.0,,,,,
1469,01/12/22 07:45:20 PM,4.102,0.0,,,,,
1470,01/12/22 08:45:20 PM,4.102,0.0,,,,,
1471,01/12/22 09:45:20 PM,4.102,0.0,,,,,
1472,01/12/22 10:45:20 PM,4.102,0.0,,,,,
1473,01/12/22 11:45:20 PM,4.102,0.0,,,,,
1474,01/13/22 12:45:20 AM,4.102,0.0,,,,,
1475,01/13/22 01:45:20 AM,4.102,0.0,,,,,
1476,01/13/22 02:45:20 AM,4.102,0.0,,,,,
1477,01/13/22 03:45:20 AM,4.102,0.0,,,,,
1478,01/13/22 04:45:20 AM,4.102,0.0,,,,,
1479,01/13/22 05:45:20 AM,4.102,0.0,,,,,
1480,01/13/22 06:45:20 AM,4.102,0.0,,,,,
1481,01/13/22 07:45:20 AM,4.102,0.0,,,,,
1482,01/13/22 08:45:20 AM,4.102,0.0,,,,,
1483,01/13/22 09:45:20 AM,4.102,64.6,,,,,
1484,01/13/22 10:45:20 AM,4.102,32.3,,,,,
1485,01/13/22 11:45:20 AM,4.102,118.4,,,,,
1486,01/13/22 12:45:20 PM,4.102,129.2,,,,,
1487,01/13/22 01:45:20 PM,4.102,118.4,,,,,
1488,01/13/22 02:45:20 PM,4.102,86.1,,,,,
1489,01/13/22 03:45:20 PM,4.102,0.0,,,,,
1490,01/13/22 04:45:20 PM,4.102,0.0,,,,,
1491,01/13/22 05:45:20 PM,4.102,0.0,,,,,
1492,01/13/22 06:45:20 PM,4.102,0.0,,,,,
1493,01/13/22 07:45:20 PM,4.102,0.0,,,,,
1494,01/13/22 08:45:20 PM,4.102,0.0,,,,,
1495,01/13/22 09:45:20 PM,4.102,0.0,,,,,
1496,01/13/22 10:45:20 PM,4.102,0.0,,,,,
1497,01/13/22 11:45:20 PM,4.102,0.0,,,,,
1498,01/14/22 12:45:20 AM,4.102,0.0,,,,,
1499,01/14/22 01:45:20 AM,4.102,0.0,,,,,
1500,01/14/22 02:45:20 AM,4.102,0.0,,,,,
1501,01/14/22 03:45:20 AM,4.102,0.0,,,,,
1502,01/14/22 04:45:20 AM,4.102,0.0,,,,,
1503,01/14/22 05:45:20 AM,4.102,0.0,,,,,
1504,01/14/22 06:45:20 AM,4.102,0.0,,,,,
1505,01/14/22 07:45:20 AM,4.102,0.0,,,,,
1506,01/14/22 08:45:20 AM,4.102,32.3,,,,,
1507,01/14/22 09:45:20 AM,4.102,75.3,,,,,
1508,01/14/22 10:45:20 AM,4.102,118.4,,,,,
1509,01/14/22 11:45:20 AM,4.102,139.9,,,,,
1510,01/14/22 12:45:20 PM,4.102,150.7,,,,,
1511,01/14/22 01:45:20 PM,4.102,139.9,,,,,
1512,01/14/22 02:45:20 PM,4.102,107.6,,,,,
1513,01/14/22 03:45:20 PM,4.102,0.0,,,,,
1514,01/14/22 04:45:20 PM,4.102,0.0,,,,,
1515,01/14/22 05:45:20 PM,4.102,0.0,,,,,
1516,01/14/22 06:45:20 PM,4.102,0.0,,,,,
1517,01/14/22 07:45:20 PM,3.998,0.0,,,,,
1518,01/14/22 08:45:20 PM,4.102,0.0,,,,,
1519,01/14/22 09:45:20 PM,3.998,0.0,,,,,
1520,01/14/22 10:45:20 PM,3.998,0.0,,,,,
1521,01/14/22 11:45:20 PM,3.998,0.0,,,,,
1522,01/15/22 12:45:20 AM,3.998,0.0,,,,,
1523,01/15/22 01:45:20 AM,3.998,0.0,,,,,
1524,01/15/22 02:45:20 AM,3.998,0.0,,,,,
1525,01/15/22 03:45:20 AM,3.998,0.0,,,,,
1526,01/15/22 04:45:20 AM,3.998,0.0,,,,,
1527,01/15/22 05:45:20 AM,3.998,0.0,,,,,
1528,01/15/22 06:45:20 AM,3.998,0.0,,,,,
1529,01/15/22 07:45:20 AM,3.998,0.0,,,,,
1530,01/15/22 08:45:20 AM,3.998,32.3,,,,,
1531,01/15/22 09:45:20 AM,3.998,86.1,,,,,
1532,01/15/22 10:45:20 AM,4.102,129.2,,,,,
1533,01/15/22 11:45:20 AM,4.102,161.5,,,,,
1534,01/15/22 12:45:20 PM,4.102,172.2,,,,,
1535,01/15/22 01:45:20 PM,4.102,150.7,,,,,
1536,01/15/22 02:45:20 PM,4.102,107.6,,,,,
1537,01/15/22 03:45:20 PM,4.102,0.0,,,,,
1538,01/15/22 04:45:20 PM,3.998,0.0,,,,,
1539,01/15/22 05:45:20 PM,3.998,0.0,,,,,
1540,01/15/22 06:45:20 PM,3.998,0.0,,,,,
1541,01/15/22 07:45:20 PM,3.998,0.0,,,,,
1542,01/15/22 08:45:20 PM,3.998,0.0,,,,,
1543,01/15/22 09:45:20 PM,3.998,0.0,,,,,
1544,01/15/22 10:45:20 PM,3.998,0.0,,,,,
1545,01/15/22 11:45:20 PM,3.998,0.0,,,,,
1546,01/16/22 12:45:20 AM,3.998,0.0,,,,,
1547,01/16/22 01:45:20 AM,3.998,0.0,,,,,
1548,01/16/22 02:45:20 AM,3.998,0.0,,,,,
1549,01/16/22 03:45:20 AM,3.998,0.0,,,,,
1550,01/16/22 04:45:20 AM,3.998,0.0,,,,,
1551,01/16/22 05:45:20 AM,3.998,0.0,,,,,
1552,01/16/22 06:45:20 AM,3.998,0.0,,,,,
1553,01/16/22 07:45:20 AM,3.998,0.0,,,,,
1554,01/16/22 08:45:20 AM,3.998,32.3,,,,,
1555,01/16/22 09:45:20 AM,3.998,86.1,,,,,
1556,01/16/22 10:45:20 AM,3.998,139.9,,,,,
1557,01/16/22 11:45:20 AM,4.102,161.5,,,,,
1558,01/16/22 12:45:20 PM,3.998,215.3,,,,,
1559,01/16/22 01:45:20 PM,4.102,183.0,,,,,
1560,01/16/22 02:45:20 PM,3.998,139.9,,,,,
1561,01/16/22 03:45:20 PM,3.998,0.0,,,,,
1562,01/16/22 04:45:20 PM,3.998,0.0,,,,,
1563,01/16/22 05:45:20 PM,3.998,0.0,,,,,
1564,01/16/22 06:45:20 PM,3.998,0.0,,,,,
1565,01/16/22 07:45:20 PM,3.998,0.0,,,,,
1566,01/16/22 08:45:20 PM,3.998,0.0,,,,,
1567,01/16/22 09:45:20 PM,3.998,0.0,,,,,
