Plot Title: cedar_light_pendant,,,,
#,"Date Time, GMT-07:00","Temp, °C (LGR S/N: 20733886, SEN S/N: 20733886)","Intensity, Lux (LGR S/N: 20733886, SEN S/N: 20733886)",End Of File (LGR S/N: 20733886)
1252,9/7/2020 21:00,22.525,0,
1253,9/7/2020 22:00,22.333,0,
1254,9/7/2020 23:00,22.238,0,
1255,9/8/2020 0:00,22.046,0,
1256,9/8/2020 1:00,21.951,0,
1257,9/8/2020 2:00,21.855,0,
1258,9/8/2020 3:00,21.664,0,
1259,9/8/2020 4:00,21.569,0,
1260,9/8/2020 5:00,21.378,0,
1261,9/8/2020 6:00,21.187,0,
1262,9/8/2020 7:00,20.996,516.7,
1263,9/8/2020 8:00,21.091,3961.1,
1264,9/8/2020 9:00,21.569,9644.5,
1265,9/8/2020 10:00,21.855,18600.1,
1266,9/8/2020 11:00,22.429,26178,
1267,9/8/2020 12:00,22.812,19289,
1268,9/8/2020 13:00,23.292,37200.2,
1269,9/8/2020 14:00,23.484,17222.3,
1270,9/8/2020 15:00,23.773,21355.7,
1271,9/8/2020 16:00,23.484,26178,
1272,9/8/2020 17:00,23.196,11022.3,
1273,9/8/2020 18:00,22.333,1636.1,
1274,9/8/2020 19:00,21.76,731.9,
1275,9/8/2020 20:00,21.473,0,
1276,9/8/2020 21:00,21.282,0,
1277,9/8/2020 22:00,21.091,0,
1278,9/8/2020 23:00,20.996,0,
1279,9/9/2020 0:00,20.805,0,
1280,9/9/2020 1:00,20.519,0,
1281,9/9/2020 2:00,20.329,0,
1282,9/9/2020 3:00,20.138,0,
1283,9/9/2020 4:00,19.948,0,
1284,9/9/2020 5:00,19.758,0,
1285,9/9/2020 6:00,19.662,0,
1286,9/9/2020 7:00,19.472,452.1,
1287,9/9/2020 8:00,19.567,4133.4,
1288,9/9/2020 9:00,20.043,12400.1,
1289,9/9/2020 10:00,20.615,22044.6,
1290,9/9/2020 11:00,20.805,24800.2,
1291,9/9/2020 12:00,21.282,31689.1,
1292,9/9/2020 13:00,20.519,15844.5,
1293,9/9/2020 14:00,21.187,22044.6,
1294,9/9/2020 15:00,21.091,18600.1,
1295,9/9/2020 16:00,21.091,15844.5,
1296,9/9/2020 17:00,20.805,9300.1,
1297,9/9/2020 18:00,20.519,3616.7,
1298,9/9/2020 19:00,20.138,710.4,
1299,9/9/2020 20:00,19.948,0,
1300,9/9/2020 21:00,19.758,0,
1301,9/9/2020 22:00,19.662,0,
1302,9/9/2020 23:00,19.567,0,
1303,9/10/2020 0:00,19.472,0,
1304,9/10/2020 1:00,19.377,0,
1305,9/10/2020 2:00,19.187,0,
1306,9/10/2020 3:00,19.092,0,
1307,9/10/2020 4:00,18.996,0,
1308,9/10/2020 5:00,18.806,0,
1309,9/10/2020 6:00,18.616,0,
1310,9/10/2020 7:00,18.521,419.8,
1311,9/10/2020 8:00,18.616,3788.9,
1312,9/10/2020 9:00,19.187,10677.8,
1313,9/10/2020 10:00,19.567,20666.8,
1314,9/10/2020 11:00,20.138,24800.2,
1315,9/10/2020 12:00,20.234,26178,
1316,9/10/2020 13:00,20.615,30311.3,
1317,9/10/2020 14:00,20.519,22044.6,
1318,9/10/2020 15:00,20.615,22044.6,
1319,9/10/2020 16:00,20.519,19289,
1320,9/10/2020 17:00,20.329,9644.5,
1321,9/10/2020 18:00,19.853,4133.4,
1322,9/10/2020 19:00,19.758,796.5,
1323,9/10/2020 20:00,19.377,0,
1324,9/10/2020 21:00,19.377,0,
1325,9/10/2020 22:00,19.282,0,
1326,9/10/2020 23:00,19.092,0,
1327,9/11/2020 0:00,18.996,0,
1328,9/11/2020 1:00,18.901,0,
1329,9/11/2020 2:00,18.711,0,
1330,9/11/2020 3:00,18.616,0,
1331,9/11/2020 4:00,18.521,0,
1332,9/11/2020 5:00,18.426,0,
1333,9/11/2020 6:00,18.236,0,
1334,9/11/2020 7:00,18.14,376.7,
1335,9/11/2020 8:00,18.236,3272.2,
1336,9/11/2020 9:00,18.616,7577.8,
1337,9/11/2020 10:00,18.996,14466.8,
1338,9/11/2020 11:00,19.377,20666.8,
1339,9/11/2020 12:00,19.948,49600.3,
1340,9/11/2020 13:00,20.424,27555.7,
1341,9/11/2020 14:00,20.71,28933.5,
1342,9/11/2020 15:00,20.519,17222.3,
1343,9/11/2020 16:00,20.234,19977.9,
1344,9/11/2020 17:00,19.948,8611.2,
1345,9/11/2020 18:00,19.472,3788.9,
1346,9/11/2020 19:00,19.187,871.9,
1347,9/11/2020 20:00,18.996,0,
1348,9/11/2020 21:00,18.996,0,
1349,9/11/2020 22:00,19.187,0,
1350,9/11/2020 23:00,18.996,0,
1351,9/12/2020 0:00,18.901,0,
1352,9/12/2020 1:00,18.711,0,
1353,9/12/2020 2:00,18.616,0,
1354,9/12/2020 3:00,18.521,0,
1355,9/12/2020 4:00,18.331,0,
1356,9/12/2020 5:00,18.236,0,
1357,9/12/2020 6:00,18.14,0,
1358,9/12/2020 7:00,18.045,387.5,
1359,9/12/2020 8:00,18.14,3272.2,
1360,9/12/2020 9:00,18.521,7577.8,
1361,9/12/2020 10:00,18.901,14466.8,
1362,9/12/2020 11:00,19.377,21355.7,
1363,9/12/2020 12:00,19.758,24800.2,
1364,9/12/2020 13:00,20.138,26178,
1365,9/12/2020 14:00,20.234,24800.2,
1366,9/12/2020 15:00,20.138,20666.8,
1367,9/12/2020 16:00,19.853,14466.8,
1368,9/12/2020 17:00,19.567,8611.2,
1369,9/12/2020 18:00,19.187,3616.7,
1370,9/12/2020 19:00,18.901,656.6,
1371,9/12/2020 20:00,18.806,0,
1372,9/12/2020 21:00,18.806,0,
1373,9/12/2020 22:00,18.806,0,
1374,9/12/2020 23:00,18.711,0,
1375,9/13/2020 0:00,18.521,0,
1376,9/13/2020 1:00,18.426,0,
1377,9/13/2020 2:00,18.331,0,
1378,9/13/2020 3:00,18.236,0,
1379,9/13/2020 4:00,18.14,0,
1380,9/13/2020 5:00,17.95,0,
1381,9/13/2020 6:00,17.855,0,
1382,9/13/2020 7:00,17.76,150.7,
1383,9/13/2020 8:00,17.855,2669.5,
1384,9/13/2020 9:00,18.14,6200,
1385,9/13/2020 10:00,18.616,14466.8,
1386,9/13/2020 11:00,19.187,26178,
1387,9/13/2020 12:00,19.662,21355.7,
1388,9/13/2020 13:00,20.043,28933.5,
1389,9/13/2020 14:00,20.615,19289,
1390,9/13/2020 15:00,20.234,20666.8,
1391,9/13/2020 16:00,19.853,12400.1,
1392,9/13/2020 17:00,19.567,6544.5,
1393,9/13/2020 18:00,18.806,2755.6,
1394,9/13/2020 19:00,18.616,667.4,
1395,9/13/2020 20:00,18.711,0,
1396,9/13/2020 21:00,18.521,0,
1397,9/13/2020 22:00,18.426,0,
1398,9/13/2020 23:00,18.331,0,
1399,9/14/2020 0:00,18.14,0,
1400,9/14/2020 1:00,18.045,0,
1401,9/14/2020 2:00,17.95,0,
1402,9/14/2020 3:00,17.855,0,
1403,9/14/2020 4:00,17.665,0,
1404,9/14/2020 5:00,17.665,0,
1405,9/14/2020 6:00,17.475,0,
1406,9/14/2020 7:00,17.379,312.2,
1407,9/14/2020 8:00,17.475,3961.1,
1408,9/14/2020 9:00,17.95,7577.8,
1409,9/14/2020 10:00,18.236,8611.2,
1410,9/14/2020 11:00,18.996,21355.7,
1411,9/14/2020 12:00,19.567,55111.5,
1412,9/14/2020 13:00,19.853,34444.7,
1413,9/14/2020 14:00,19.853,24800.2,
1414,9/14/2020 15:00,19.472,17911.2,
1415,9/14/2020 16:00,18.901,11022.3,
1416,9/14/2020 17:00,18.616,5511.1,
1417,9/14/2020 18:00,18.521,3272.2,
1418,9/14/2020 19:00,18.426,785.8,
1419,9/14/2020 20:00,18.236,0,
1420,9/14/2020 21:00,18.045,0,
1421,9/14/2020 22:00,17.95,0,
1422,9/14/2020 23:00,17.855,0,
1423,9/15/2020 0:00,17.76,0,
1424,9/15/2020 1:00,17.57,0,
1425,9/15/2020 2:00,17.475,0,
1426,9/15/2020 3:00,17.284,0,
1427,9/15/2020 4:00,17.189,0,
1428,9/15/2020 5:00,17.094,0,
1429,9/15/2020 6:00,16.903,0,
1430,9/15/2020 7:00,16.808,312.2,
1431,9/15/2020 8:00,16.808,2411.1,
1432,9/15/2020 9:00,17.189,7577.8,
1433,9/15/2020 10:00,17.855,21355.7,
1434,9/15/2020 11:00,18.331,22044.6,
1435,9/15/2020 12:00,18.901,30311.3,
1436,9/15/2020 13:00,19.377,28933.5,
1437,9/15/2020 14:00,19.662,17222.3,
1438,9/15/2020 15:00,19.567,24800.2,
1439,9/15/2020 16:00,19.282,15844.5,
1440,9/15/2020 17:00,18.806,8266.7,
1441,9/15/2020 18:00,18.14,2669.5,
1442,9/15/2020 19:00,17.95,570.5,
1443,9/15/2020 20:00,17.855,0,
1444,9/15/2020 21:00,17.95,0,
1445,9/15/2020 22:00,17.76,0,
1446,9/15/2020 23:00,17.665,0,
1447,9/16/2020 0:00,17.475,0,
1448,9/16/2020 1:00,17.379,0,
1449,9/16/2020 2:00,17.189,0,
1450,9/16/2020 3:00,17.094,0,
1451,9/16/2020 4:00,16.999,0,
1452,9/16/2020 5:00,16.808,0,
1453,9/16/2020 6:00,16.713,0,
1454,9/16/2020 7:00,16.618,269.1,
1455,9/16/2020 8:00,16.713,2497.2,
1456,9/16/2020 9:00,17.094,8611.2,
1457,9/16/2020 10:00,17.57,23422.4,
1458,9/16/2020 11:00,18.14,22044.6,
1459,9/16/2020 12:00,18.711,33066.9,
1460,9/16/2020 13:00,19.187,132267.5,
1461,9/16/2020 14:00,19.092,22044.6,
1462,9/16/2020 15:00,18.426,13089,
1463,9/16/2020 16:00,18.045,9300.1,
1464,9/16/2020 17:00,17.95,7233.4,
1465,9/16/2020 18:00,17.665,2927.8,
1466,9/16/2020 19:00,17.475,549,
1467,9/16/2020 20:00,17.57,0,
1468,9/16/2020 21:00,17.379,0,
1469,9/16/2020 22:00,17.284,0,
1470,9/16/2020 23:00,17.189,0,
1471,9/17/2020 0:00,17.094,0,
1472,9/17/2020 1:00,16.999,0,
1473,9/17/2020 2:00,16.903,0,
1474,9/17/2020 3:00,16.808,0,
1475,9/17/2020 4:00,16.713,0,
1476,9/17/2020 5:00,16.618,0,
1477,9/17/2020 6:00,16.427,0,
1478,9/17/2020 7:00,16.332,269.1,
1479,9/17/2020 8:00,16.332,1550,
1480,9/17/2020 9:00,16.903,7577.8,
1481,9/17/2020 10:00,17.475,16533.4,
1482,9/17/2020 11:00,17.855,22044.6,
1483,9/17/2020 12:00,18.521,31689.1,
1484,9/17/2020 13:00,18.901,31689.1,
1485,9/17/2020 14:00,19.282,28933.5,
1486,9/17/2020 15:00,18.996,23422.4,
1487,9/17/2020 16:00,18.236,9300.1,
1488,9/17/2020 17:00,17.76,5511.1,
1489,9/17/2020 18:00,17.665,3616.7,
1490,9/17/2020 19:00,17.379,215.3,
1491,9/17/2020 20:00,17.284,0,
1492,9/17/2020 21:00,17.475,0,
1493,9/17/2020 22:00,17.475,0,
1494,9/17/2020 23:00,17.379,0,
1495,9/18/2020 0:00,17.284,0,
1496,9/18/2020 1:00,17.189,0,
1497,9/18/2020 2:00,17.094,0,
1498,9/18/2020 3:00,16.999,0,
1499,9/18/2020 4:00,16.903,0,
1500,9/18/2020 5:00,16.808,0,
1501,9/18/2020 6:00,16.713,0,
1502,9/18/2020 7:00,16.618,139.9,
1503,9/18/2020 8:00,16.713,2152.8,
1504,9/18/2020 9:00,16.999,4822.3,
1505,9/18/2020 10:00,17.475,12400.1,
1506,9/18/2020 11:00,18.045,26178,
1507,9/18/2020 12:00,17.76,9300.1,
1508,9/18/2020 13:00,18.521,22044.6,
1509,9/18/2020 14:00,17.95,10677.8,
1510,9/18/2020 15:00,17.95,15155.7,
1511,9/18/2020 16:00,17.475,6200,
1512,9/18/2020 17:00,17.665,4133.4,
1513,9/18/2020 18:00,16.999,2152.8,
1514,9/18/2020 19:00,16.903,376.7,
1515,9/18/2020 20:00,16.713,0,
1516,9/18/2020 21:00,16.618,0,
1517,9/18/2020 22:00,16.618,0,
1518,9/18/2020 23:00,16.523,0,
1519,9/19/2020 0:00,16.427,0,
1520,9/19/2020 1:00,16.427,0,
1521,9/19/2020 2:00,16.237,0,
1522,9/19/2020 3:00,16.141,0,
1523,9/19/2020 4:00,16.046,0,
1524,9/19/2020 5:00,15.951,0,
1525,9/19/2020 6:00,15.76,0,
1526,9/19/2020 7:00,15.664,215.3,
1527,9/19/2020 8:00,15.76,1722.2,
1528,9/19/2020 9:00,16.141,5511.1,
1529,9/19/2020 10:00,16.713,14466.8,
1530,9/19/2020 11:00,17.284,19289,
1531,9/19/2020 12:00,17.76,26178,
1532,9/19/2020 13:00,18.331,31689.1,
1533,9/19/2020 14:00,18.236,26178,
1534,9/19/2020 15:00,18.426,28933.5,
1535,9/19/2020 16:00,18.331,13777.9,
1536,9/19/2020 17:00,17.855,7577.8,
1537,9/19/2020 18:00,16.999,2066.7,
1538,9/19/2020 19:00,16.903,462.9,
1539,9/19/2020 20:00,16.999,0,
1540,9/19/2020 21:00,16.808,0,
1541,9/19/2020 22:00,16.713,0,
1542,9/19/2020 23:00,16.523,0,
1543,9/20/2020 0:00,16.427,0,
1544,9/20/2020 1:00,16.332,0,
1545,9/20/2020 2:00,16.141,0,
1546,9/20/2020 3:00,16.141,0,
1547,9/20/2020 4:00,15.951,0,
1548,9/20/2020 5:00,15.855,0,
1549,9/20/2020 6:00,15.76,0,
1550,9/20/2020 7:00,15.569,193.8,
1551,9/20/2020 8:00,15.664,1162.5,
1552,9/20/2020 9:00,15.951,3272.2,
1553,9/20/2020 10:00,16.618,12400.1,
1554,9/20/2020 11:00,17.189,15844.5,
1555,9/20/2020 12:00,17.665,17911.2,
1556,9/20/2020 13:00,18.236,37200.2,
1557,9/20/2020 14:00,18.616,30311.3,
1558,9/20/2020 15:00,18.616,11711.2,
1559,9/20/2020 16:00,18.236,15155.7,
1560,9/20/2020 17:00,17.855,9644.5,
1561,9/20/2020 18:00,16.903,1550,
1562,9/20/2020 19:00,16.713,376.7,
1563,9/20/2020 20:00,16.713,0,
1564,9/20/2020 21:00,16.713,0,
1565,9/20/2020 22:00,16.713,0,
1566,9/20/2020 23:00,16.808,0,
1567,9/21/2020 0:00,16.713,0,
1568,9/21/2020 1:00,16.523,0,
1569,9/21/2020 2:00,16.427,0,
1570,9/21/2020 3:00,16.332,0,
1571,9/21/2020 4:00,16.141,0,
1572,9/21/2020 5:00,16.046,0,
1573,9/21/2020 6:00,15.951,0,
1574,9/21/2020 7:00,15.855,161.5,
1575,9/21/2020 8:00,16.046,2669.5,
1576,9/21/2020 9:00,16.332,7233.4,
1577,9/21/2020 10:00,16.713,12400.1,
1578,9/21/2020 11:00,17.094,16533.4,
1579,9/21/2020 12:00,17.284,16533.4,
1580,9/21/2020 13:00,17.95,31689.1,
1581,9/21/2020 14:00,18.045,22044.6,
1582,9/21/2020 15:00,18.236,23422.4,
1583,9/21/2020 16:00,18.14,16533.4,
1584,9/21/2020 17:00,17.475,8611.2,
1585,9/21/2020 18:00,16.903,1980.6,
1586,9/21/2020 19:00,16.808,247.6,
1587,9/21/2020 20:00,16.808,0,
1588,9/21/2020 21:00,16.808,0,
1589,9/21/2020 22:00,16.808,0,
1590,9/21/2020 23:00,16.713,0,
1591,9/22/2020 0:00,16.618,0,
1592,9/22/2020 1:00,16.523,0,
1593,9/22/2020 2:00,16.427,0,
1594,9/22/2020 3:00,16.332,0,
1595,9/22/2020 4:00,16.237,0,
1596,9/22/2020 5:00,16.141,0,
1597,9/22/2020 6:00,16.046,0,
1598,9/22/2020 7:00,15.951,150.7,
1599,9/22/2020 8:00,16.046,1894.5,
1600,9/22/2020 9:00,16.523,6200,
1601,9/22/2020 10:00,16.999,10677.8,
1602,9/22/2020 11:00,17.475,20666.8,
1603,9/22/2020 12:00,18.045,20666.8,
1604,9/22/2020 13:00,18.426,26178,
1605,9/22/2020 14:00,18.711,27555.7,
1606,9/22/2020 15:00,18.14,11711.2,
1607,9/22/2020 16:00,17.57,9300.1,
1608,9/22/2020 17:00,17.475,6544.5,
1609,9/22/2020 18:00,17.284,4133.4,
1610,9/22/2020 19:00,16.903,215.3,
1611,9/22/2020 20:00,16.999,0,
1612,9/22/2020 21:00,16.903,0,
1613,9/22/2020 22:00,16.808,0,
1614,9/22/2020 23:00,16.713,0,
1615,9/23/2020 0:00,16.618,0,
1616,9/23/2020 1:00,16.523,0,
1617,9/23/2020 2:00,16.427,0,
1618,9/23/2020 3:00,16.332,0,
1619,9/23/2020 4:00,16.141,0,
1620,9/23/2020 5:00,16.046,0,
1621,9/23/2020 6:00,15.951,0,
1622,9/23/2020 7:00,15.855,96.9,
1623,9/23/2020 8:00,15.951,1722.2,
1624,9/23/2020 9:00,16.427,6544.5,
1625,9/23/2020 10:00,16.999,12400.1,
1626,9/23/2020 11:00,17.475,28933.5,
1627,9/23/2020 12:00,17.665,10333.4,
1628,9/23/2020 13:00,18.331,37200.2,
1629,9/23/2020 14:00,18.426,22044.6,
1630,9/23/2020 15:00,18.236,17222.3,
1631,9/23/2020 16:00,17.855,10677.8,
1632,9/23/2020 17:00,17.665,7233.4,
1633,9/23/2020 18:00,17.284,3444.5,
1634,9/23/2020 19:00,17.094,290.6,
1635,9/23/2020 20:00,16.808,0,
1636,9/23/2020 21:00,16.713,0,
1637,9/23/2020 22:00,16.523,0,
1638,9/23/2020 23:00,16.427,0,
1639,9/24/2020 0:00,16.332,0,
1640,9/24/2020 1:00,16.237,0,
1641,9/24/2020 2:00,16.141,0,
1642,9/24/2020 3:00,16.046,0,
1643,9/24/2020 4:00,15.951,0,
1644,9/24/2020 5:00,15.855,0,
1645,9/24/2020 6:00,15.855,0,
1646,9/24/2020 7:00,15.76,107.6,
1647,9/24/2020 8:00,15.855,2238.9,
1648,9/24/2020 9:00,16.046,4650,
1649,9/24/2020 10:00,16.618,10333.4,
1650,9/24/2020 11:00,17.379,6200,
1651,9/24/2020 12:00,17.95,23422.4,
1652,9/24/2020 13:00,18.711,24800.2,
1653,9/24/2020 14:00,16.999,13777.9,
1654,9/24/2020 15:00,17.379,5511.1,
1655,9/24/2020 16:00,18.521,13089,
1656,9/24/2020 17:00,18.14,8611.2,
1657,9/24/2020 18:00,17.094,2497.2,
1658,9/24/2020 19:00,16.713,204.5,
1659,9/24/2020 20:00,16.713,0,
1660,9/24/2020 21:00,16.713,0,
1661,9/24/2020 22:00,16.618,0,
1662,9/24/2020 23:00,16.427,0,
1663,9/25/2020 0:00,16.427,0,
1664,9/25/2020 1:00,16.332,0,
1665,9/25/2020 2:00,16.237,0,
1666,9/25/2020 3:00,16.141,0,
1667,9/25/2020 4:00,16.046,0,
1668,9/25/2020 5:00,15.951,0,
1669,9/25/2020 6:00,15.76,0,
1670,9/25/2020 7:00,15.664,86.1,
1671,9/25/2020 8:00,15.76,1377.8,
1672,9/25/2020 9:00,16.046,4822.3,
1673,9/25/2020 10:00,16.713,12400.1,
1674,9/25/2020 11:00,17.189,22044.6,
1675,9/25/2020 12:00,17.76,82667.2,
1676,9/25/2020 13:00,18.14,30311.3,
1677,9/25/2020 14:00,18.426,20666.8,
1678,9/25/2020 15:00,18.426,22044.6,
1679,9/25/2020 16:00,18.14,16533.4,
1680,9/25/2020 17:00,17.284,7233.4,
1681,9/25/2020 18:00,17.094,3961.1,
1682,9/25/2020 19:00,16.999,86.1,
1683,9/25/2020 20:00,16.808,0,
1684,9/25/2020 21:00,16.713,0,
1685,9/25/2020 22:00,16.618,0,
1686,9/25/2020 23:00,16.523,0,
1687,9/26/2020 0:00,16.427,0,
1688,9/26/2020 1:00,16.427,0,
1689,9/26/2020 2:00,16.332,0,
1690,9/26/2020 3:00,16.237,0,
1691,9/26/2020 4:00,16.141,0,
1692,9/26/2020 5:00,16.046,0,
1693,9/26/2020 6:00,15.951,0,
1694,9/26/2020 7:00,15.855,64.6,
1695,9/26/2020 8:00,15.951,1636.1,
1696,9/26/2020 9:00,16.237,6544.5,
1697,9/26/2020 10:00,16.999,13089,
1698,9/26/2020 11:00,16.999,5166.7,
1699,9/26/2020 12:00,17.665,12400.1,
1700,9/26/2020 13:00,18.521,46844.8,
1701,9/26/2020 14:00,18.426,41333.6,
1702,9/26/2020 15:00,18.521,14466.8,
1703,9/26/2020 16:00,18.426,18600.1,
1704,9/26/2020 17:00,17.95,4477.8,
1705,9/26/2020 18:00,16.903,1194.8,
1706,9/26/2020 19:00,16.903,183,
1707,9/26/2020 20:00,16.903,0,
1708,9/26/2020 21:00,16.808,0,
1709,9/26/2020 22:00,16.713,0,
1710,9/26/2020 23:00,16.618,0,
1711,9/27/2020 0:00,16.427,0,
1712,9/27/2020 1:00,16.332,0,
1713,9/27/2020 2:00,16.237,0,
1714,9/27/2020 3:00,16.141,0,
1715,9/27/2020 4:00,15.951,0,
1716,9/27/2020 5:00,15.855,0,
1717,9/27/2020 6:00,15.76,0,
1718,9/27/2020 7:00,15.664,86.1,
1719,9/27/2020 8:00,15.569,968.8,
1720,9/27/2020 9:00,15.855,2755.6,
1721,9/27/2020 10:00,16.523,16533.4,
1722,9/27/2020 11:00,17.094,22044.6,
1723,9/27/2020 12:00,17.665,28933.5,
1724,9/27/2020 13:00,18.236,34444.7,
1725,9/27/2020 14:00,18.521,49600.3,
1726,9/27/2020 15:00,18.521,27555.7,
1727,9/27/2020 16:00,18.331,9300.1,
1728,9/27/2020 17:00,17.76,5511.1,
1729,9/27/2020 18:00,16.808,1011.8,
1730,9/27/2020 19:00,16.713,150.7,
1731,9/27/2020 20:00,16.618,0,
1732,9/27/2020 21:00,16.618,0,
1733,9/27/2020 22:00,16.618,0,
1734,9/27/2020 23:00,16.523,0,
1735,9/28/2020 0:00,16.427,0,
1736,9/28/2020 1:00,16.237,0,
1737,9/28/2020 2:00,16.141,0,
1738,9/28/2020 3:00,16.046,0,
1739,9/28/2020 4:00,15.951,0,
1740,9/28/2020 5:00,15.855,0,
1741,9/28/2020 6:00,15.76,0,
1742,9/28/2020 7:00,15.664,75.3,
1743,9/28/2020 8:00,15.664,936.5,
1744,9/28/2020 9:00,16.046,5511.1,
1745,9/28/2020 10:00,16.713,14466.8,
1746,9/28/2020 11:00,16.903,20666.8,
1747,9/28/2020 12:00,17.57,26178,
1748,9/28/2020 13:00,18.236,49600.3,
1749,9/28/2020 14:00,18.616,30311.3,
1750,9/28/2020 15:00,18.521,33066.9,
1751,9/28/2020 16:00,18.14,9644.5,
1752,9/28/2020 17:00,17.855,8266.7,
1753,9/28/2020 18:00,16.808,968.8,
1754,9/28/2020 19:00,16.713,107.6,
1755,9/28/2020 20:00,16.713,0,
1756,9/28/2020 21:00,16.713,0,
1757,9/28/2020 22:00,16.713,0,
1758,9/28/2020 23:00,16.713,0,
1759,9/29/2020 0:00,16.618,0,
1760,9/29/2020 1:00,16.523,0,
1761,9/29/2020 2:00,16.332,0,
1762,9/29/2020 3:00,16.237,0,
1763,9/29/2020 4:00,16.141,0,
1764,9/29/2020 5:00,16.046,0,
1765,9/29/2020 6:00,15.951,0,
1766,9/29/2020 7:00,15.76,64.6,
1767,9/29/2020 8:00,15.855,1162.5,
1768,9/29/2020 9:00,16.141,4305.6,
1769,9/29/2020 10:00,16.808,13777.9,
1770,9/29/2020 11:00,17.189,7233.4,
1771,9/29/2020 12:00,17.76,24800.2,
1772,9/29/2020 13:00,18.331,52355.9,
1773,9/29/2020 14:00,18.521,77156.1,
1774,9/29/2020 15:00,18.236,33066.9,
1775,9/29/2020 16:00,17.95,19977.9,
1776,9/29/2020 17:00,17.57,7577.8,
1777,9/29/2020 18:00,16.903,1980.6,
1778,9/29/2020 19:00,16.618,86.1,
1779,9/29/2020 20:00,16.713,0,
1780,9/29/2020 21:00,16.713,0,
1781,9/29/2020 22:00,16.713,0,
1782,9/29/2020 23:00,16.713,0,
1783,9/30/2020 0:00,16.713,0,
1784,9/30/2020 1:00,16.523,0,
1785,9/30/2020 2:00,16.427,0,
1786,9/30/2020 3:00,16.332,0,
1787,9/30/2020 4:00,16.332,0,
1788,9/30/2020 5:00,16.237,0,
1789,9/30/2020 6:00,16.141,0,
1790,9/30/2020 7:00,16.046,43.1,
1791,9/30/2020 8:00,16.141,2066.7,
1792,9/30/2020 9:00,16.427,5166.7,
1793,9/30/2020 10:00,16.903,11022.3,
1794,9/30/2020 11:00,17.57,12400.1,
1795,9/30/2020 12:00,18.045,16533.4,
1796,9/30/2020 13:00,18.331,26178,
1797,9/30/2020 14:00,18.331,28933.5,
1798,9/30/2020 15:00,18.236,22044.6,
1799,9/30/2020 16:00,18.045,13089,
1800,9/30/2020 17:00,17.57,6200,
1801,9/30/2020 18:00,17.189,2152.8,
1802,9/30/2020 19:00,16.903,64.6,
1803,9/30/2020 20:00,16.903,0,
1804,9/30/2020 21:00,16.903,0,
1805,9/30/2020 22:00,16.903,0,
1806,9/30/2020 23:00,16.999,0,
1807,10/1/2020 0:00,16.903,0,
1808,10/1/2020 1:00,16.808,0,
1809,10/1/2020 2:00,16.713,0,
1810,10/1/2020 3:00,16.523,0,
1811,10/1/2020 4:00,16.523,0,
1812,10/1/2020 5:00,16.427,0,
1813,10/1/2020 6:00,16.332,0,
1814,10/1/2020 7:00,16.237,43.1,
1815,10/1/2020 8:00,16.332,2152.8,
1816,10/1/2020 9:00,16.618,5166.7,
1817,10/1/2020 10:00,17.189,10333.4,
1818,10/1/2020 11:00,17.57,12400.1,
1819,10/1/2020 12:00,18.045,8266.7,
1820,10/1/2020 13:00,18.616,33066.9,
1821,10/1/2020 14:00,18.806,34444.7,
1822,10/1/2020 15:00,18.806,22044.6,
1823,10/1/2020 16:00,18.711,16533.4,
1824,10/1/2020 17:00,18.236,7577.8,
1825,10/1/2020 18:00,17.379,1550,
1826,10/1/2020 19:00,17.189,43.1,
1827,10/1/2020 20:00,17.189,0,
1828,10/1/2020 21:00,17.189,0,
1829,10/1/2020 22:00,17.189,0,
1830,10/1/2020 23:00,17.284,0,
1831,10/2/2020 0:00,17.189,0,
1832,10/2/2020 1:00,17.094,0,
1833,10/2/2020 2:00,16.999,0,
1834,10/2/2020 3:00,16.903,0,
1835,10/2/2020 4:00,16.808,0,
1836,10/2/2020 5:00,16.713,0,
1837,10/2/2020 6:00,16.523,0,
1838,10/2/2020 7:00,16.523,21.5,
1839,10/2/2020 8:00,16.618,2238.9,
1840,10/2/2020 9:00,16.808,5166.7,
1841,10/2/2020 10:00,17.284,10333.4,
1842,10/2/2020 11:00,17.665,15155.7,
1843,10/2/2020 12:00,18.14,21355.7,
1844,10/2/2020 13:00,18.711,39955.8,
1845,10/2/2020 14:00,18.616,23422.4,
1846,10/2/2020 15:00,18.521,17222.3,
1847,10/2/2020 16:00,18.236,11711.2,
1848,10/2/2020 17:00,17.95,6200,
1849,10/2/2020 18:00,17.475,2066.7,
1850,10/2/2020 19:00,17.189,32.3,
1851,10/2/2020 20:00,17.189,0,
1852,10/2/2020 21:00,17.189,0,
1853,10/2/2020 22:00,17.284,0,
1854,10/2/2020 23:00,17.284,0,
1855,10/3/2020 0:00,17.094,0,
1856,10/3/2020 1:00,16.999,0,
1857,10/3/2020 2:00,16.903,0,
1858,10/3/2020 3:00,16.808,0,
1859,10/3/2020 4:00,16.713,0,
1860,10/3/2020 5:00,16.618,0,
1861,10/3/2020 6:00,16.523,0,
1862,10/3/2020 7:00,16.427,10.8,
1863,10/3/2020 8:00,16.523,2152.8,
1864,10/3/2020 9:00,16.808,5166.7,
1865,10/3/2020 10:00,17.284,11022.3,
1866,10/3/2020 11:00,17.76,16533.4,
1867,10/3/2020 12:00,18.045,23422.4,
1868,10/3/2020 13:00,18.711,30311.3,
1869,10/3/2020 14:00,18.711,24800.2,
