lake,date_time,temp_c,light_intensity_lux,depth
cedar,2021-10-24T08:00:00Z,5.757,107.6,2.5m
cedar,2021-10-24T09:00:00Z,5.757,645.8,2.5m
cedar,2021-10-24T10:00:00Z,5.655,1324,2.5m
cedar,2021-10-24T11:00:00Z,5.757,7233.4,2.5m
cedar,2021-10-24T12:00:00Z,5.552,3788.9,2.5m
cedar,2021-10-24T13:00:00Z,5.655,6544.5,2.5m
cedar,2021-10-24T14:00:00Z,5.655,5166.7,2.5m
cedar,2021-10-24T15:00:00Z,5.45,3100,2.5m
cedar,2021-10-24T16:00:00Z,5.552,4477.8,2.5m
cedar,2021-10-24T17:00:00Z,5.45,1980.6,2.5m
cedar,2021-10-24T18:00:00Z,5.45,366,2.5m
cedar,2021-10-24T19:00:00Z,5.347,0,2.5m
cedar,2021-10-24T20:00:00Z,5.347,0,2.5m
cedar,2021-10-24T21:00:00Z,5.244,0,2.5m
cedar,2021-10-24T22:00:00Z,5.141,0,2.5m
cedar,2021-10-24T23:00:00Z,5.037,0,2.5m
cedar,2021-10-25T00:00:00Z,5.037,0,2.5m
cedar,2021-10-25T01:00:00Z,4.934,0,2.5m
cedar,2021-10-25T02:00:00Z,4.831,0,2.5m
cedar,2021-10-25T03:00:00Z,4.831,0,2.5m
cedar,2021-10-25T04:00:00Z,4.831,0,2.5m
cedar,2021-10-25T05:00:00Z,4.727,0,2.5m
cedar,2021-10-25T06:00:00Z,4.623,0,2.5m
cedar,2021-10-25T07:00:00Z,4.831,0,2.5m
cedar,2021-10-25T08:00:00Z,4.727,1033.3,2.5m
cedar,2021-10-25T09:00:00Z,5.037,4994.5,2.5m
cedar,2021-10-25T10:00:00Z,5.757,33066.9,2.5m
cedar,2021-10-25T11:00:00Z,6.064,46844.8,2.5m
cedar,2021-10-25T12:00:00Z,7.582,77156.1,2.5m
cedar,2021-10-25T13:00:00Z,7.079,34444.7,2.5m
cedar,2021-10-25T14:00:00Z,5.757,6544.5,2.5m
cedar,2021-10-25T15:00:00Z,6.064,10333.4,2.5m
cedar,2021-10-25T16:00:00Z,5.86,9644.5,2.5m
cedar,2021-10-25T17:00:00Z,5.552,3444.5,2.5m
cedar,2021-10-25T18:00:00Z,5.244,355.2,2.5m
cedar,2021-10-25T19:00:00Z,5.244,0,2.5m
cedar,2021-10-25T20:00:00Z,5.141,0,2.5m
cedar,2021-10-25T21:00:00Z,5.141,0,2.5m
cedar,2021-10-25T22:00:00Z,5.037,0,2.5m
cedar,2021-10-25T23:00:00Z,5.037,0,2.5m
cedar,2021-10-26T00:00:00Z,5.037,0,2.5m
cedar,2021-10-26T01:00:00Z,5.037,0,2.5m
cedar,2021-10-26T02:00:00Z,5.037,0,2.5m
cedar,2021-10-26T03:00:00Z,4.934,0,2.5m
cedar,2021-10-26T04:00:00Z,4.934,0,2.5m
cedar,2021-10-26T05:00:00Z,4.831,0,2.5m
cedar,2021-10-26T06:00:00Z,4.831,0,2.5m
cedar,2021-10-26T07:00:00Z,4.727,0,2.5m
cedar,2021-10-26T08:00:00Z,4.831,807.3,2.5m
cedar,2021-10-26T09:00:00Z,4.831,1808.3,2.5m
cedar,2021-10-26T10:00:00Z,5.037,7577.8,2.5m
cedar,2021-10-26T11:00:00Z,5.141,13089,2.5m
cedar,2021-10-26T12:00:00Z,5.244,11022.3,2.5m
cedar,2021-10-26T13:00:00Z,5.141,7233.4,2.5m
cedar,2021-10-26T14:00:00Z,5.141,12400.1,2.5m
cedar,2021-10-26T15:00:00Z,5.244,11711.2,2.5m
cedar,2021-10-26T16:00:00Z,4.934,3444.5,2.5m
cedar,2021-10-26T17:00:00Z,5.037,3616.7,2.5m
cedar,2021-10-26T18:00:00Z,4.831,839.6,2.5m
cedar,2021-10-26T19:00:00Z,4.831,0,2.5m
cedar,2021-10-26T20:00:00Z,4.934,0,2.5m
cedar,2021-10-26T21:00:00Z,4.831,0,2.5m
cedar,2021-10-26T22:00:00Z,4.831,0,2.5m
cedar,2021-10-26T23:00:00Z,4.831,0,2.5m
cedar,2021-10-27T00:00:00Z,4.831,0,2.5m
cedar,2021-10-27T01:00:00Z,4.934,0,2.5m
cedar,2021-10-27T02:00:00Z,4.831,0,2.5m
cedar,2021-10-27T03:00:00Z,4.831,0,2.5m
cedar,2021-10-27T04:00:00Z,4.831,0,2.5m
cedar,2021-10-27T05:00:00Z,4.934,0,2.5m
cedar,2021-10-27T06:00:00Z,4.831,0,2.5m
cedar,2021-10-27T07:00:00Z,4.831,0,2.5m
cedar,2021-10-27T08:00:00Z,4.934,1108.7,2.5m
cedar,2021-10-27T09:00:00Z,5.244,8266.7,2.5m
cedar,2021-10-27T10:00:00Z,5.757,21355.7,2.5m
cedar,2021-10-27T11:00:00Z,6.674,60622.6,2.5m
cedar,2021-10-27T12:00:00Z,6.674,24800.2,2.5m
cedar,2021-10-27T13:00:00Z,6.775,17222.3,2.5m
cedar,2021-10-27T14:00:00Z,6.775,20666.8,2.5m
cedar,2021-10-27T15:00:00Z,6.877,15155.7,2.5m
cedar,2021-10-27T16:00:00Z,6.877,9300.1,2.5m
cedar,2021-10-27T17:00:00Z,6.978,5511.1,2.5m
cedar,2021-10-27T18:00:00Z,7.381,678.1,2.5m
cedar,2021-10-27T19:00:00Z,7.079,0,2.5m
cedar,2021-10-27T20:00:00Z,6.775,0,2.5m
cedar,2021-10-27T21:00:00Z,6.674,0,2.5m
cedar,2021-10-27T22:00:00Z,6.674,0,2.5m
cedar,2021-10-27T23:00:00Z,6.573,0,2.5m
cedar,2021-10-28T00:00:00Z,6.37,0,2.5m
cedar,2021-10-28T01:00:00Z,6.268,0,2.5m
cedar,2021-10-28T02:00:00Z,6.166,0,2.5m
cedar,2021-10-28T03:00:00Z,6.064,0,2.5m
cedar,2021-10-28T04:00:00Z,5.962,0,2.5m
cedar,2021-10-28T05:00:00Z,5.962,0,2.5m
cedar,2021-10-28T06:00:00Z,5.86,0,2.5m
cedar,2021-10-28T07:00:00Z,5.86,0,2.5m
cedar,2021-10-28T08:00:00Z,5.86,1011.8,2.5m
