"Plot Title: gumboot_2m"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732847, SEN S/N: 20732847)","GDD, DDc (LGR S/N: 20732847)"
420,07/07/20 05:00:00 AM,20.770,
421,07/07/20 06:00:00 AM,20.555,
422,07/07/20 07:00:00 AM,20.365,
423,07/07/20 08:00:00 AM,20.198,
424,07/07/20 09:00:00 AM,20.031,
425,07/07/20 10:00:00 AM,20.150,
426,07/07/20 11:00:00 AM,20.150,
427,07/07/20 12:00:00 PM,20.293,19.482
428,07/07/20 01:00:00 PM,20.365,
429,07/07/20 02:00:00 PM,20.579,
430,07/07/20 03:00:00 PM,20.603,
431,07/07/20 04:00:00 PM,20.841,
432,07/07/20 05:00:00 PM,21.008,
433,07/07/20 06:00:00 PM,20.746,
434,07/07/20 07:00:00 PM,21.151,
435,07/07/20 08:00:00 PM,21.056,
436,07/07/20 09:00:00 PM,21.103,
437,07/07/20 10:00:00 PM,20.889,
438,07/07/20 11:00:00 PM,21.032,
439,07/08/20 12:00:00 AM,21.103,
440,07/08/20 01:00:00 AM,21.079,
441,07/08/20 02:00:00 AM,20.889,
442,07/08/20 03:00:00 AM,20.817,
443,07/08/20 04:00:00 AM,20.698,
444,07/08/20 05:00:00 AM,20.579,
445,07/08/20 06:00:00 AM,20.484,
446,07/08/20 07:00:00 AM,20.269,
447,07/08/20 08:00:00 AM,20.222,
448,07/08/20 09:00:00 AM,20.222,
449,07/08/20 10:00:00 AM,20.269,
450,07/08/20 11:00:00 AM,20.269,
451,07/08/20 12:00:00 PM,20.388,20.144
452,07/08/20 01:00:00 PM,20.507,
453,07/08/20 02:00:00 PM,20.674,
454,07/08/20 03:00:00 PM,20.770,
455,07/08/20 04:00:00 PM,20.817,
456,07/08/20 05:00:00 PM,21.008,
457,07/08/20 06:00:00 PM,21.103,
458,07/08/20 07:00:00 PM,21.032,
459,07/08/20 08:00:00 PM,21.103,
460,07/08/20 09:00:00 PM,20.889,
461,07/08/20 10:00:00 PM,21.008,
462,07/08/20 11:00:00 PM,21.008,
463,07/09/20 12:00:00 AM,21.008,
464,07/09/20 01:00:00 AM,21.008,
465,07/09/20 02:00:00 AM,20.913,
466,07/09/20 03:00:00 AM,20.817,
467,07/09/20 04:00:00 AM,20.770,
468,07/09/20 05:00:00 AM,20.674,
469,07/09/20 06:00:00 AM,20.531,
470,07/09/20 07:00:00 AM,20.412,
471,07/09/20 08:00:00 AM,20.412,
472,07/09/20 09:00:00 AM,20.365,
473,07/09/20 10:00:00 AM,20.412,
474,07/09/20 11:00:00 AM,20.460,
