"Plot Title: gumboot_light_pendant_2"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 21207363, SEN S/N: 21207363)","Intensity, Lux (LGR S/N: 21207363, SEN S/N: 21207363)","Coupler Detached (LGR S/N: 21207363)","Coupler Attached (LGR S/N: 21207363)","Host Connected (LGR S/N: 21207363)","Stopped (LGR S/N: 21207363)","End Of File (LGR S/N: 21207363)"
1323,01/06/22 06:06:41 PM,4.623,0.0,,,,,
1324,01/06/22 07:06:41 PM,4.623,0.0,,,,,
1325,01/06/22 08:06:41 PM,4.623,0.0,,,,,
1326,01/06/22 09:06:41 PM,4.623,0.0,,,,,
1327,01/06/22 10:06:41 PM,4.623,0.0,,,,,
1328,01/06/22 11:06:41 PM,4.623,0.0,,,,,
1329,01/07/22 12:06:41 AM,4.623,0.0,,,,,
1330,01/07/22 01:06:41 AM,4.623,0.0,,,,,
1331,01/07/22 02:06:41 AM,4.623,0.0,,,,,
1332,01/07/22 03:06:41 AM,4.519,0.0,,,,,
1333,01/07/22 04:06:41 AM,4.519,0.0,,,,,
1334,01/07/22 05:06:41 AM,4.519,0.0,,,,,
1335,01/07/22 06:06:41 AM,4.519,0.0,,,,,
1336,01/07/22 07:06:41 AM,4.623,0.0,,,,,
1337,01/07/22 08:06:41 AM,4.623,0.0,,,,,
1338,01/07/22 09:06:41 AM,4.623,0.0,,,,,
1339,01/07/22 10:06:41 AM,4.623,0.0,,,,,
1340,01/07/22 11:06:41 AM,4.623,0.0,,,,,
1341,01/07/22 12:06:41 PM,4.623,0.0,,,,,
1342,01/07/22 01:06:41 PM,4.623,0.0,,,,,
1343,01/07/22 02:06:41 PM,4.519,0.0,,,,,
1344,01/07/22 03:06:41 PM,4.519,0.0,,,,,
1345,01/07/22 04:06:41 PM,4.623,0.0,,,,,
1346,01/07/22 05:06:41 PM,4.623,0.0,,,,,
1347,01/07/22 06:06:41 PM,4.623,0.0,,,,,
1348,01/07/22 07:06:41 PM,4.623,0.0,,,,,
1349,01/07/22 08:06:41 PM,4.623,0.0,,,,,
1350,01/07/22 09:06:41 PM,4.623,0.0,,,,,
1351,01/07/22 10:06:41 PM,4.623,0.0,,,,,
1352,01/07/22 11:06:41 PM,4.623,0.0,,,,,
1353,01/08/22 12:06:41 AM,4.519,0.0,,,,,
1354,01/08/22 01:06:41 AM,4.519,0.0,,,,,
1355,01/08/22 02:06:41 AM,4.519,0.0,,,,,
1356,01/08/22 03:06:41 AM,4.623,0.0,,,,,
1357,01/08/22 04:06:41 AM,4.623,0.0,,,,,
1358,01/08/22 05:06:41 AM,4.623,0.0,,,,,
1359,01/08/22 06:06:41 AM,4.623,0.0,,,,,
1360,01/08/22 07:06:41 AM,4.623,0.0,,,,,
1361,01/08/22 08:06:41 AM,4.623,0.0,,,,,
1362,01/08/22 09:06:41 AM,4.727,0.0,,,,,
1363,01/08/22 10:06:41 AM,4.727,0.0,,,,,
1364,01/08/22 11:06:41 AM,4.727,0.0,,,,,
1365,01/08/22 12:06:41 PM,4.727,0.0,,,,,
1366,01/08/22 01:06:41 PM,4.727,0.0,,,,,
1367,01/08/22 02:06:41 PM,4.727,0.0,,,,,
1368,01/08/22 03:06:41 PM,4.727,0.0,,,,,
1369,01/08/22 04:06:41 PM,4.727,0.0,,,,,
1370,01/08/22 05:06:41 PM,4.727,0.0,,,,,
1371,01/08/22 06:06:41 PM,4.727,0.0,,,,,
1372,01/08/22 07:06:41 PM,4.727,0.0,,,,,
1373,01/08/22 08:06:41 PM,4.727,0.0,,,,,
1374,01/08/22 09:06:41 PM,4.727,0.0,,,,,
1375,01/08/22 10:06:41 PM,4.727,0.0,,,,,
1376,01/08/22 11:06:41 PM,4.623,0.0,,,,,
1377,01/09/22 12:06:41 AM,4.519,0.0,,,,,
1378,01/09/22 01:06:41 AM,4.415,0.0,,,,,
1379,01/09/22 02:06:41 AM,4.415,0.0,,,,,
1380,01/09/22 03:06:41 AM,4.415,0.0,,,,,
1381,01/09/22 04:06:41 AM,4.415,0.0,,,,,
1382,01/09/22 05:06:41 AM,4.415,0.0,,,,,
1383,01/09/22 06:06:41 AM,4.415,0.0,,,,,
1384,01/09/22 07:06:41 AM,4.415,0.0,,,,,
1385,01/09/22 08:06:41 AM,4.415,0.0,,,,,
1386,01/09/22 09:06:41 AM,4.519,0.0,,,,,
1387,01/09/22 10:06:41 AM,4.623,0.0,,,,,
1388,01/09/22 11:06:41 AM,4.623,0.0,,,,,
1389,01/09/22 12:06:41 PM,4.623,0.0,,,,,
1390,01/09/22 01:06:41 PM,4.623,0.0,,,,,
1391,01/09/22 02:06:41 PM,4.623,0.0,,,,,
1392,01/09/22 03:06:41 PM,4.623,0.0,,,,,
1393,01/09/22 04:06:41 PM,4.623,0.0,,,,,
1394,01/09/22 05:06:41 PM,4.727,0.0,,,,,
1395,01/09/22 06:06:41 PM,4.623,0.0,,,,,
1396,01/09/22 07:06:41 PM,4.623,0.0,,,,,
1397,01/09/22 08:06:41 PM,4.623,0.0,,,,,
1398,01/09/22 09:06:41 PM,4.623,0.0,,,,,
1399,01/09/22 10:06:41 PM,4.623,0.0,,,,,
1400,01/09/22 11:06:41 PM,4.727,0.0,,,,,
1401,01/10/22 12:06:41 AM,4.727,0.0,,,,,
1402,01/10/22 01:06:41 AM,4.727,0.0,,,,,
1403,01/10/22 02:06:41 AM,4.727,0.0,,,,,
1404,01/10/22 03:06:41 AM,4.623,0.0,,,,,
1405,01/10/22 04:06:41 AM,4.519,0.0,,,,,
1406,01/10/22 05:06:41 AM,4.519,0.0,,,,,
1407,01/10/22 06:06:41 AM,4.623,0.0,,,,,
1408,01/10/22 07:06:41 AM,4.623,0.0,,,,,
1409,01/10/22 08:06:41 AM,4.623,0.0,,,,,
1410,01/10/22 09:06:41 AM,4.623,0.0,,,,,
1411,01/10/22 10:06:41 AM,4.727,0.0,,,,,
1412,01/10/22 11:06:41 AM,4.727,0.0,,,,,
1413,01/10/22 12:06:41 PM,4.727,0.0,,,,,
1414,01/10/22 01:06:41 PM,4.727,0.0,,,,,
1415,01/10/22 02:06:41 PM,4.623,0.0,,,,,
1416,01/10/22 03:06:41 PM,4.727,0.0,,,,,
1417,01/10/22 04:06:41 PM,4.727,0.0,,,,,
1418,01/10/22 05:06:41 PM,4.727,0.0,,,,,
1419,01/10/22 06:06:41 PM,4.727,0.0,,,,,
1420,01/10/22 07:06:41 PM,4.727,0.0,,,,,
1421,01/10/22 08:06:41 PM,4.727,0.0,,,,,
1422,01/10/22 09:06:41 PM,4.727,0.0,,,,,
1423,01/10/22 10:06:41 PM,4.727,0.0,,,,,
1424,01/10/22 11:06:41 PM,4.623,0.0,,,,,
1425,01/11/22 12:06:41 AM,4.623,0.0,,,,,
1426,01/11/22 01:06:41 AM,4.623,0.0,,,,,
1427,01/11/22 02:06:41 AM,4.623,0.0,,,,,
1428,01/11/22 03:06:41 AM,4.623,0.0,,,,,
1429,01/11/22 04:06:41 AM,4.623,0.0,,,,,
1430,01/11/22 05:06:41 AM,4.623,0.0,,,,,
1431,01/11/22 06:06:41 AM,4.519,0.0,,,,,
1432,01/11/22 07:06:41 AM,4.623,0.0,,,,,
1433,01/11/22 08:06:41 AM,4.623,0.0,,,,,
1434,01/11/22 09:06:41 AM,4.623,0.0,,,,,
1435,01/11/22 10:06:41 AM,4.623,0.0,,,,,
1436,01/11/22 11:06:41 AM,4.623,0.0,,,,,
1437,01/11/22 12:06:41 PM,4.519,0.0,,,,,
1438,01/11/22 01:06:41 PM,4.623,0.0,,,,,
1439,01/11/22 02:06:41 PM,4.415,0.0,,,,,
1440,01/11/22 03:06:41 PM,4.415,0.0,,,,,
1441,01/11/22 04:06:41 PM,4.415,0.0,,,,,
1442,01/11/22 05:06:41 PM,4.415,0.0,,,,,
1443,01/11/22 06:06:41 PM,4.415,0.0,,,,,
1444,01/11/22 07:06:41 PM,4.415,0.0,,,,,
1445,01/11/22 08:06:41 PM,4.415,0.0,,,,,
1446,01/11/22 09:06:41 PM,4.415,0.0,,,,,
1447,01/11/22 10:06:41 PM,4.415,0.0,,,,,
1448,01/11/22 11:06:41 PM,4.415,0.0,,,,,
1449,01/12/22 12:06:41 AM,4.519,0.0,,,,,
1450,01/12/22 01:06:41 AM,4.519,0.0,,,,,
1451,01/12/22 02:06:41 AM,4.519,0.0,,,,,
1452,01/12/22 03:06:41 AM,4.519,0.0,,,,,
1453,01/12/22 04:06:41 AM,4.519,0.0,,,,,
1454,01/12/22 05:06:41 AM,4.519,0.0,,,,,
1455,01/12/22 06:06:41 AM,4.519,0.0,,,,,
1456,01/12/22 07:06:41 AM,4.519,0.0,,,,,
1457,01/12/22 08:06:41 AM,4.519,0.0,,,,,
1458,01/12/22 09:06:41 AM,4.519,0.0,,,,,
1459,01/12/22 10:06:41 AM,4.519,0.0,,,,,
1460,01/12/22 11:06:41 AM,4.519,0.0,,,,,
1461,01/12/22 12:06:41 PM,4.519,0.0,,,,,
1462,01/12/22 01:06:41 PM,4.519,0.0,,,,,
1463,01/12/22 02:06:41 PM,4.623,0.0,,,,,
1464,01/12/22 03:06:41 PM,4.623,0.0,,,,,
1465,01/12/22 04:06:41 PM,4.519,0.0,,,,,
1466,01/12/22 05:06:41 PM,4.519,0.0,,,,,
1467,01/12/22 06:06:41 PM,4.519,0.0,,,,,
1468,01/12/22 07:06:41 PM,4.623,0.0,,,,,
1469,01/12/22 08:06:41 PM,4.623,0.0,,,,,
1470,01/12/22 09:06:41 PM,4.623,0.0,,,,,
1471,01/12/22 10:06:41 PM,4.623,0.0,,,,,
1472,01/12/22 11:06:41 PM,4.519,0.0,,,,,
1473,01/13/22 12:06:41 AM,4.623,0.0,,,,,
1474,01/13/22 01:06:41 AM,4.519,0.0,,,,,
1475,01/13/22 02:06:41 AM,4.519,0.0,,,,,
1476,01/13/22 03:06:41 AM,4.519,0.0,,,,,
1477,01/13/22 04:06:41 AM,4.519,0.0,,,,,
1478,01/13/22 05:06:41 AM,4.519,0.0,,,,,
1479,01/13/22 06:06:41 AM,4.519,0.0,,,,,
1480,01/13/22 07:06:41 AM,4.519,0.0,,,,,
1481,01/13/22 08:06:41 AM,4.519,0.0,,,,,
1482,01/13/22 09:06:41 AM,4.519,0.0,,,,,
1483,01/13/22 10:06:41 AM,4.519,0.0,,,,,
1484,01/13/22 11:06:41 AM,4.623,0.0,,,,,
1485,01/13/22 12:06:41 PM,4.623,0.0,,,,,
1486,01/13/22 01:06:41 PM,4.623,0.0,,,,,
1487,01/13/22 02:06:41 PM,4.623,0.0,,,,,
1488,01/13/22 03:06:41 PM,4.623,0.0,,,,,
1489,01/13/22 04:06:41 PM,4.623,0.0,,,,,
1490,01/13/22 05:06:41 PM,4.623,0.0,,,,,
1491,01/13/22 06:06:41 PM,4.623,0.0,,,,,
1492,01/13/22 07:06:41 PM,4.623,0.0,,,,,
1493,01/13/22 08:06:41 PM,4.623,0.0,,,,,
1494,01/13/22 09:06:41 PM,4.623,0.0,,,,,
1495,01/13/22 10:06:41 PM,4.623,0.0,,,,,
1496,01/13/22 11:06:41 PM,4.623,0.0,,,,,
1497,01/14/22 12:06:41 AM,4.623,0.0,,,,,
1498,01/14/22 01:06:41 AM,4.623,0.0,,,,,
1499,01/14/22 02:06:41 AM,4.623,0.0,,,,,
1500,01/14/22 03:06:41 AM,4.623,0.0,,,,,
1501,01/14/22 04:06:41 AM,4.623,0.0,,,,,
1502,01/14/22 05:06:41 AM,4.623,0.0,,,,,
1503,01/14/22 06:06:41 AM,4.623,0.0,,,,,
1504,01/14/22 07:06:41 AM,4.623,0.0,,,,,
1505,01/14/22 08:06:41 AM,4.623,0.0,,,,,
1506,01/14/22 09:06:41 AM,4.623,0.0,,,,,
1507,01/14/22 10:06:41 AM,4.623,0.0,,,,,
1508,01/14/22 11:06:41 AM,4.623,0.0,,,,,
1509,01/14/22 12:06:41 PM,4.623,0.0,,,,,
1510,01/14/22 01:06:41 PM,4.623,0.0,,,,,
1511,01/14/22 02:06:41 PM,4.623,0.0,,,,,
1512,01/14/22 03:06:41 PM,4.727,0.0,,,,,
1513,01/14/22 04:06:41 PM,4.623,0.0,,,,,
1514,01/14/22 05:06:41 PM,4.727,0.0,,,,,
1515,01/14/22 06:06:41 PM,4.727,0.0,,,,,
1516,01/14/22 07:06:41 PM,4.727,0.0,,,,,
1517,01/14/22 08:06:41 PM,4.727,0.0,,,,,
1518,01/14/22 09:06:41 PM,4.727,0.0,,,,,
1519,01/14/22 10:06:41 PM,4.727,0.0,,,,,
1520,01/14/22 11:06:41 PM,4.727,0.0,,,,,
1521,01/15/22 12:06:41 AM,4.727,0.0,,,,,
1522,01/15/22 01:06:41 AM,4.623,0.0,,,,,
1523,01/15/22 02:06:41 AM,4.623,0.0,,,,,
1524,01/15/22 03:06:41 AM,4.623,0.0,,,,,
1525,01/15/22 04:06:41 AM,4.623,0.0,,,,,
1526,01/15/22 05:06:41 AM,4.623,0.0,,,,,
1527,01/15/22 06:06:41 AM,4.623,0.0,,,,,
1528,01/15/22 07:06:41 AM,4.623,0.0,,,,,
1529,01/15/22 08:06:41 AM,4.623,0.0,,,,,
1530,01/15/22 09:06:41 AM,4.727,0.0,,,,,
1531,01/15/22 10:06:41 AM,4.727,0.0,,,,,
1532,01/15/22 11:06:41 AM,4.727,0.0,,,,,
1533,01/15/22 12:06:41 PM,4.727,0.0,,,,,
1534,01/15/22 01:06:41 PM,4.727,0.0,,,,,
1535,01/15/22 02:06:41 PM,4.727,0.0,,,,,
1536,01/15/22 03:06:41 PM,4.727,0.0,,,,,
1537,01/15/22 04:06:41 PM,4.727,0.0,,,,,
1538,01/15/22 05:06:41 PM,4.727,0.0,,,,,
1539,01/15/22 06:06:41 PM,4.727,0.0,,,,,
1540,01/15/22 07:06:41 PM,4.727,0.0,,,,,
1541,01/15/22 08:06:41 PM,4.727,0.0,,,,,
1542,01/15/22 09:06:41 PM,4.727,0.0,,,,,
1543,01/15/22 10:06:41 PM,4.727,0.0,,,,,
1544,01/15/22 11:06:41 PM,4.727,0.0,,,,,
1545,01/16/22 12:06:41 AM,4.727,0.0,,,,,
1546,01/16/22 01:06:41 AM,4.831,0.0,,,,,
1547,01/16/22 02:06:41 AM,4.831,0.0,,,,,
1548,01/16/22 03:06:41 AM,4.727,0.0,,,,,
1549,01/16/22 04:06:41 AM,4.831,0.0,,,,,
1550,01/16/22 05:06:41 AM,4.831,0.0,,,,,
1551,01/16/22 06:06:41 AM,4.831,0.0,,,,,
1552,01/16/22 07:06:41 AM,4.831,0.0,,,,,
1553,01/16/22 08:06:41 AM,4.831,0.0,,,,,
1554,01/16/22 09:06:41 AM,4.831,0.0,,,,,
1555,01/16/22 10:06:41 AM,4.831,0.0,,,,,
1556,01/16/22 11:06:41 AM,4.831,0.0,,,,,
1557,01/16/22 12:06:41 PM,4.831,0.0,,,,,
1558,01/16/22 01:06:41 PM,4.831,0.0,,,,,
1559,01/16/22 02:06:41 PM,4.831,0.0,,,,,
1560,01/16/22 03:06:41 PM,4.831,0.0,,,,,
1561,01/16/22 04:06:41 PM,4.831,0.0,,,,,
1562,01/16/22 05:06:41 PM,4.831,0.0,,,,,
1563,01/16/22 06:06:41 PM,4.831,0.0,,,,,
1564,01/16/22 07:06:41 PM,4.831,0.0,,,,,
1565,01/16/22 08:06:41 PM,4.831,0.0,,,,,
1566,01/16/22 09:06:41 PM,4.831,0.0,,,,,
1567,01/16/22 10:06:41 PM,4.831,0.0,,,,,
1568,01/16/22 11:06:41 PM,4.831,0.0,,,,,
1569,01/17/22 12:06:41 AM,4.831,0.0,,,,,
1570,01/17/22 01:06:41 AM,4.831,0.0,,,,,
1571,01/17/22 02:06:41 AM,4.831,0.0,,,,,
1572,01/17/22 03:06:41 AM,4.831,0.0,,,,,
1573,01/17/22 04:06:41 AM,4.831,0.0,,,,,
1574,01/17/22 05:06:41 AM,4.831,0.0,,,,,
1575,01/17/22 06:06:41 AM,4.831,0.0,,,,,
1576,01/17/22 07:06:41 AM,4.831,0.0,,,,,
1577,01/17/22 08:06:41 AM,4.831,0.0,,,,,
1578,01/17/22 09:06:41 AM,4.831,0.0,,,,,
1579,01/17/22 10:06:41 AM,4.831,0.0,,,,,
1580,01/17/22 11:06:41 AM,4.831,0.0,,,,,
1581,01/17/22 12:06:41 PM,4.831,10.8,,,,,
1582,01/17/22 01:06:41 PM,4.831,0.0,,,,,
1583,01/17/22 02:06:41 PM,4.831,0.0,,,,,
1584,01/17/22 03:06:41 PM,4.934,0.0,,,,,
1585,01/17/22 04:06:41 PM,4.831,0.0,,,,,
1586,01/17/22 05:06:41 PM,4.831,0.0,,,,,
1587,01/17/22 06:06:41 PM,4.831,0.0,,,,,
1588,01/17/22 07:06:41 PM,4.831,0.0,,,,,
1589,01/17/22 08:06:41 PM,4.831,0.0,,,,,
1590,01/17/22 09:06:41 PM,4.831,0.0,,,,,
1591,01/17/22 10:06:41 PM,4.831,0.0,,,,,
1592,01/17/22 11:06:41 PM,4.831,0.0,,,,,
1593,01/18/22 12:06:41 AM,4.831,0.0,,,,,
1594,01/18/22 01:06:41 AM,4.934,0.0,,,,,
1595,01/18/22 02:06:41 AM,4.831,0.0,,,,,
1596,01/18/22 03:06:41 AM,4.831,0.0,,,,,
1597,01/18/22 04:06:41 AM,4.831,0.0,,,,,
1598,01/18/22 05:06:41 AM,4.934,0.0,,,,,
1599,01/18/22 06:06:41 AM,4.831,0.0,,,,,
1600,01/18/22 07:06:41 AM,4.934,0.0,,,,,
1601,01/18/22 08:06:41 AM,4.934,0.0,,,,,
1602,01/18/22 09:06:41 AM,4.934,0.0,,,,,
1603,01/18/22 10:06:41 AM,4.934,0.0,,,,,
1604,01/18/22 11:06:41 AM,4.934,0.0,,,,,
1605,01/18/22 12:06:41 PM,4.934,0.0,,,,,
1606,01/18/22 01:06:41 PM,4.934,0.0,,,,,
1607,01/18/22 02:06:41 PM,4.831,0.0,,,,,
1608,01/18/22 03:06:41 PM,4.934,0.0,,,,,
1609,01/18/22 04:06:41 PM,4.831,0.0,,,,,
1610,01/18/22 05:06:41 PM,4.934,0.0,,,,,
1611,01/18/22 06:06:41 PM,4.934,0.0,,,,,
1612,01/18/22 07:06:41 PM,4.934,0.0,,,,,
1613,01/18/22 08:06:41 PM,4.934,0.0,,,,,
1614,01/18/22 09:06:41 PM,4.934,0.0,,,,,
1615,01/18/22 10:06:41 PM,4.934,0.0,,,,,
1616,01/18/22 11:06:41 PM,4.934,0.0,,,,,
1617,01/19/22 12:06:41 AM,4.934,0.0,,,,,
1618,01/19/22 01:06:41 AM,4.934,0.0,,,,,
1619,01/19/22 02:06:41 AM,4.934,0.0,,,,,
1620,01/19/22 03:06:41 AM,4.934,0.0,,,,,
1621,01/19/22 04:06:41 AM,4.934,0.0,,,,,
1622,01/19/22 05:06:41 AM,4.934,0.0,,,,,
1623,01/19/22 06:06:41 AM,4.934,0.0,,,,,
1624,01/19/22 07:06:41 AM,4.934,0.0,,,,,
1625,01/19/22 08:06:41 AM,4.934,0.0,,,,,
1626,01/19/22 09:06:41 AM,4.934,0.0,,,,,
1627,01/19/22 10:06:41 AM,4.934,0.0,,,,,
1628,01/19/22 11:06:41 AM,4.934,0.0,,,,,
1629,01/19/22 12:06:41 PM,4.934,10.8,,,,,
1630,01/19/22 01:06:41 PM,4.934,10.8,,,,,
1631,01/19/22 02:06:41 PM,4.934,0.0,,,,,
1632,01/19/22 03:06:41 PM,4.934,0.0,,,,,
1633,01/19/22 04:06:41 PM,4.934,0.0,,,,,
1634,01/19/22 05:06:41 PM,4.934,0.0,,,,,
1635,01/19/22 06:06:41 PM,5.037,0.0,,,,,
1636,01/19/22 07:06:41 PM,4.934,0.0,,,,,
1637,01/19/22 08:06:41 PM,4.934,0.0,,,,,
1638,01/19/22 09:06:41 PM,4.934,0.0,,,,,
1639,01/19/22 10:06:41 PM,5.037,0.0,,,,,
1640,01/19/22 11:06:41 PM,4.934,0.0,,,,,
1641,01/20/22 12:06:41 AM,4.934,0.0,,,,,
1642,01/20/22 01:06:41 AM,4.934,0.0,,,,,
1643,01/20/22 02:06:41 AM,4.934,0.0,,,,,
1644,01/20/22 03:06:41 AM,4.934,0.0,,,,,
1645,01/20/22 04:06:41 AM,4.934,0.0,,,,,
1646,01/20/22 05:06:41 AM,4.934,0.0,,,,,
1647,01/20/22 06:06:41 AM,4.934,0.0,,,,,
1648,01/20/22 07:06:41 AM,4.934,0.0,,,,,
1649,01/20/22 08:06:41 AM,4.934,0.0,,,,,
1650,01/20/22 09:06:41 AM,4.934,0.0,,,,,
1651,01/20/22 10:06:41 AM,4.934,0.0,,,,,
1652,01/20/22 11:06:41 AM,4.934,10.8,,,,,
1653,01/20/22 12:06:41 PM,4.934,10.8,,,,,
1654,01/20/22 01:06:41 PM,4.934,10.8,,,,,
1655,01/20/22 02:06:41 PM,4.934,10.8,,,,,
1656,01/20/22 03:06:41 PM,4.934,0.0,,,,,
1657,01/20/22 04:06:41 PM,4.934,0.0,,,,,
1658,01/20/22 05:06:41 PM,4.934,0.0,,,,,
1659,01/20/22 06:06:41 PM,4.934,0.0,,,,,
1660,01/20/22 07:06:41 PM,4.934,0.0,,,,,
1661,01/20/22 08:06:41 PM,4.934,0.0,,,,,
1662,01/20/22 09:06:41 PM,4.934,0.0,,,,,
1663,01/20/22 10:06:41 PM,4.934,0.0,,,,,
1664,01/20/22 11:06:41 PM,4.934,0.0,,,,,
1665,01/21/22 12:06:41 AM,4.934,0.0,,,,,
1666,01/21/22 01:06:41 AM,4.934,0.0,,,,,
1667,01/21/22 02:06:41 AM,4.934,0.0,,,,,
1668,01/21/22 03:06:41 AM,4.934,0.0,,,,,
1669,01/21/22 04:06:41 AM,4.831,0.0,,,,,
1670,01/21/22 05:06:41 AM,4.831,0.0,,,,,
1671,01/21/22 06:06:41 AM,4.831,0.0,,,,,
1672,01/21/22 07:06:41 AM,4.831,0.0,,,,,
1673,01/21/22 08:06:41 AM,4.831,0.0,,,,,
1674,01/21/22 09:06:41 AM,4.831,0.0,,,,,
1675,01/21/22 10:06:41 AM,4.831,10.8,,,,,
1676,01/21/22 11:06:41 AM,4.934,21.5,,,,,
1677,01/21/22 12:06:41 PM,4.934,21.5,,,,,
1678,01/21/22 01:06:41 PM,4.934,21.5,,,,,
1679,01/21/22 02:06:41 PM,4.934,21.5,,,,,
1680,01/21/22 03:06:41 PM,4.934,10.8,,,,,
1681,01/21/22 04:06:41 PM,4.934,0.0,,,,,
1682,01/21/22 05:06:41 PM,4.934,0.0,,,,,
1683,01/21/22 06:06:41 PM,4.934,0.0,,,,,
1684,01/21/22 07:06:41 PM,4.831,0.0,,,,,
1685,01/21/22 08:06:41 PM,4.934,0.0,,,,,
1686,01/21/22 09:06:41 PM,4.934,0.0,,,,,
1687,01/21/22 10:06:41 PM,4.934,0.0,,,,,
1688,01/21/22 11:06:41 PM,4.934,0.0,,,,,
1689,01/22/22 12:06:41 AM,4.934,0.0,,,,,
1690,01/22/22 01:06:41 AM,4.934,0.0,,,,,
1691,01/22/22 02:06:41 AM,4.934,0.0,,,,,
1692,01/22/22 03:06:41 AM,4.934,0.0,,,,,
1693,01/22/22 04:06:41 AM,4.934,0.0,,,,,
1694,01/22/22 05:06:41 AM,4.934,0.0,,,,,
1695,01/22/22 06:06:41 AM,4.934,0.0,,,,,
1696,01/22/22 07:06:41 AM,4.934,0.0,,,,,
1697,01/22/22 08:06:41 AM,4.831,0.0,,,,,
1698,01/22/22 09:06:41 AM,4.934,0.0,,,,,
1699,01/22/22 10:06:41 AM,4.934,10.8,,,,,
1700,01/22/22 11:06:41 AM,4.934,21.5,,,,,
1701,01/22/22 12:06:41 PM,4.934,21.5,,,,,
1702,01/22/22 01:06:41 PM,4.934,21.5,,,,,
1703,01/22/22 02:06:41 PM,4.934,21.5,,,,,
1704,01/22/22 03:06:41 PM,4.934,10.8,,,,,
1705,01/22/22 04:06:41 PM,4.934,0.0,,,,,
1706,01/22/22 05:06:41 PM,4.831,0.0,,,,,
1707,01/22/22 06:06:41 PM,4.831,0.0,,,,,
1708,01/22/22 07:06:41 PM,4.934,0.0,,,,,
1709,01/22/22 08:06:41 PM,4.934,0.0,,,,,
1710,01/22/22 09:06:41 PM,4.934,0.0,,,,,
1711,01/22/22 10:06:41 PM,4.934,0.0,,,,,
1712,01/22/22 11:06:41 PM,4.934,0.0,,,,,
1713,01/23/22 12:06:41 AM,4.934,0.0,,,,,
1714,01/23/22 01:06:41 AM,4.934,0.0,,,,,
1715,01/23/22 02:06:41 AM,4.934,0.0,,,,,
1716,01/23/22 03:06:41 AM,4.934,0.0,,,,,
1717,01/23/22 04:06:41 AM,4.934,0.0,,,,,
1718,01/23/22 05:06:41 AM,4.934,0.0,,,,,
1719,01/23/22 06:06:41 AM,4.934,0.0,,,,,
1720,01/23/22 07:06:41 AM,4.934,0.0,,,,,
1721,01/23/22 08:06:41 AM,4.934,0.0,,,,,
1722,01/23/22 09:06:41 AM,4.934,0.0,,,,,
1723,01/23/22 10:06:41 AM,4.934,10.8,,,,,
1724,01/23/22 11:06:41 AM,4.934,21.5,,,,,
1725,01/23/22 12:06:41 PM,4.934,32.3,,,,,
1726,01/23/22 01:06:41 PM,4.934,21.5,,,,,
1727,01/23/22 02:06:41 PM,4.934,21.5,,,,,
1728,01/23/22 03:06:41 PM,4.934,10.8,,,,,
1729,01/23/22 04:06:41 PM,4.934,0.0,,,,,
1730,01/23/22 05:06:41 PM,4.934,0.0,,,,,
1731,01/23/22 06:06:41 PM,4.934,0.0,,,,,
1732,01/23/22 07:06:41 PM,4.934,0.0,,,,,
1733,01/23/22 08:06:41 PM,4.934,0.0,,,,,
1734,01/23/22 09:06:41 PM,4.934,0.0,,,,,
1735,01/23/22 10:06:41 PM,4.934,0.0,,,,,
1736,01/23/22 11:06:41 PM,4.934,0.0,,,,,
1737,01/24/22 12:06:41 AM,4.934,0.0,,,,,
1738,01/24/22 01:06:41 AM,4.934,0.0,,,,,
1739,01/24/22 02:06:41 AM,4.934,0.0,,,,,
1740,01/24/22 03:06:41 AM,4.934,0.0,,,,,
1741,01/24/22 04:06:41 AM,4.831,0.0,,,,,
1742,01/24/22 05:06:41 AM,4.934,0.0,,,,,
1743,01/24/22 06:06:41 AM,4.934,0.0,,,,,
1744,01/24/22 07:06:41 AM,4.831,0.0,,,,,
1745,01/24/22 08:06:41 AM,4.831,0.0,,,,,
1746,01/24/22 09:06:41 AM,4.831,0.0,,,,,
1747,01/24/22 10:06:41 AM,4.831,10.8,,,,,
1748,01/24/22 11:06:41 AM,4.831,21.5,,,,,
1749,01/24/22 12:06:41 PM,4.831,32.3,,,,,
1750,01/24/22 01:06:41 PM,4.831,32.3,,,,,
1751,01/24/22 02:06:41 PM,4.831,32.3,,,,,
1752,01/24/22 03:06:41 PM,4.831,10.8,,,,,
1753,01/24/22 04:06:41 PM,4.831,0.0,,,,,
1754,01/24/22 05:06:41 PM,4.831,0.0,,,,,
1755,01/24/22 06:06:41 PM,4.831,0.0,,,,,
1756,01/24/22 07:06:41 PM,4.831,0.0,,,,,
1757,01/24/22 08:06:41 PM,4.831,0.0,,,,,
1758,01/24/22 09:06:41 PM,4.831,0.0,,,,,
1759,01/24/22 10:06:41 PM,4.831,0.0,,,,,
1760,01/24/22 11:06:41 PM,4.831,0.0,,,,,
1761,01/25/22 12:06:41 AM,4.831,0.0,,,,,
1762,01/25/22 01:06:41 AM,4.831,0.0,,,,,
1763,01/25/22 02:06:41 AM,4.831,0.0,,,,,
1764,01/25/22 03:06:41 AM,4.831,0.0,,,,,
1765,01/25/22 04:06:41 AM,4.934,0.0,,,,,
1766,01/25/22 05:06:41 AM,4.831,0.0,,,,,
1767,01/25/22 06:06:41 AM,4.934,0.0,,,,,
