Plot Title: soapstone_sediment,,,,,,,
#,"Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732845, SEN S/N: 20732845)",Coupler Detached (LGR S/N: 20732845),Coupler Attached (LGR S/N: 20732845),Host Connected (LGR S/N: 20732845),Stopped (LGR S/N: 20732845),End Of File (LGR S/N: 20732845)
1992,10/8/2020 17:00,13.016,,,,,
1993,10/8/2020 18:00,13.04,,,,,
1994,10/8/2020 19:00,13.088,,,,,
1995,10/8/2020 20:00,13.016,,,,,
1996,10/8/2020 21:00,12.654,,,,,
1997,10/8/2020 22:00,12.413,,,,,
1998,10/8/2020 23:00,12.147,,,,,
1999,10/9/2020 0:00,11.904,,,,,
2000,10/9/2020 1:00,11.637,,,,,
2001,10/9/2020 2:00,11.346,,,,,
2002,10/9/2020 3:00,11.127,,,,,
2003,10/9/2020 4:00,10.834,,,,,
2004,10/9/2020 5:00,10.541,,,,,
2005,10/9/2020 6:00,10.247,,,,,
2006,10/9/2020 7:00,10.026,,,,,
2007,10/9/2020 8:00,9.805,,,,,
2008,10/9/2020 9:00,9.731,,,,,
2009,10/9/2020 10:00,9.682,,,,,
2010,10/9/2020 11:00,9.706,,,,,
2011,10/9/2020 12:00,10.051,,,,,
2012,10/9/2020 13:00,10.565,,,,,
2013,10/9/2020 14:00,10.956,,,,,
2014,10/9/2020 15:00,11.637,,,,,
2015,10/9/2020 16:00,11.977,,,,,
2016,10/9/2020 17:00,12.534,,,,,
2017,10/9/2020 18:00,12.389,,,,,
2018,10/9/2020 19:00,12.509,,,,,
2019,10/9/2020 20:00,12.413,,,,,
2020,10/9/2020 21:00,12.074,,,,,
2021,10/9/2020 22:00,11.832,,,,,
2022,10/9/2020 23:00,11.686,,,,,
2023,10/10/2020 0:00,11.516,,,,,
2024,10/10/2020 1:00,11.321,,,,,
2025,10/10/2020 2:00,11.151,,,,,
2026,10/10/2020 3:00,10.98,,,,,
2027,10/10/2020 4:00,10.834,,,,,
2028,10/10/2020 5:00,10.687,,,,,
2029,10/10/2020 6:00,10.516,,,,,
2030,10/10/2020 7:00,10.443,,,,,
2031,10/10/2020 8:00,10.369,,,,,
2032,10/10/2020 9:00,10.345,,,,,
2033,10/10/2020 10:00,10.296,,,,,
2034,10/10/2020 11:00,10.222,,,,,
2035,10/10/2020 12:00,10.247,,,,,
2036,10/10/2020 13:00,10.369,,,,,
2037,10/10/2020 14:00,10.369,,,,,
2038,10/10/2020 15:00,10.467,,,,,
2039,10/10/2020 16:00,10.614,,,,,
2040,10/10/2020 17:00,10.712,,,,,
2041,10/10/2020 18:00,10.712,,,,,
2042,10/10/2020 19:00,10.614,,,,,
2043,10/10/2020 20:00,10.443,,,,,
2044,10/10/2020 21:00,10.394,,,,,
2045,10/10/2020 22:00,10.051,,,,,
2046,10/10/2020 23:00,9.756,,,,,
2047,10/11/2020 0:00,9.583,,,,,
2048,10/11/2020 1:00,9.361,,,,,
2049,10/11/2020 2:00,9.064,,,,,
2050,10/11/2020 3:00,8.866,,,,,
2051,10/11/2020 4:00,8.643,,,,,
2052,10/11/2020 5:00,8.369,,,,,
2053,10/11/2020 6:00,8.07,,,,,
2054,10/11/2020 7:00,7.82,,,,,
2055,10/11/2020 8:00,7.645,,,,,
2056,10/11/2020 9:00,7.494,,,,,
2057,10/11/2020 10:00,7.318,,,,,
2058,10/11/2020 10:58,,,Logged,Logged,,
2059,10/11/2020 10:59,,,,,Logged,Logged
