"Plot Title: soapstone_light_pendant"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20733885, SEN S/N: 20733885)","Intensity, Lux (LGR S/N: 20733885, SEN S/N: 20733885)","End Of File (LGR S/N: 20733885)"
395,06/30/21 04:00:00 AM,24.062,0.0,
396,06/30/21 05:00:00 AM,23.869,0.0,
397,06/30/21 06:00:00 AM,23.581,193.8,
398,06/30/21 07:00:00 AM,23.388,592.0,
399,06/30/21 08:00:00 AM,23.196,64.6,
400,06/30/21 09:00:00 AM,23.196,409.0,
401,06/30/21 10:00:00 AM,23.388,1184.0,
402,06/30/21 11:00:00 AM,23.966,15155.7,
403,06/30/21 12:00:00 PM,24.738,28933.5,
404,06/30/21 01:00:00 PM,25.222,33066.9,
405,06/30/21 02:00:00 PM,25.222,3272.2,
406,06/30/21 03:00:00 PM,25.222,549.0,
407,06/30/21 04:00:00 PM,26.000,33066.9,
408,06/30/21 05:00:00 PM,25.416,3616.7,
409,06/30/21 06:00:00 PM,25.513,3100.0,
410,06/30/21 07:00:00 PM,25.416,1377.8,
411,06/30/21 08:00:00 PM,25.319,678.1,
412,06/30/21 09:00:00 PM,25.319,10.8,
413,06/30/21 10:00:00 PM,25.319,0.0,
414,06/30/21 11:00:00 PM,25.222,0.0,
415,07/01/21 12:00:00 AM,24.931,0.0,
416,07/01/21 01:00:00 AM,24.738,0.0,
417,07/01/21 02:00:00 AM,24.545,0.0,
418,07/01/21 03:00:00 AM,24.255,0.0,
419,07/01/21 04:00:00 AM,24.062,0.0,
420,07/01/21 05:00:00 AM,23.869,0.0,
421,07/01/21 06:00:00 AM,23.581,10.8,
422,07/01/21 07:00:00 AM,23.388,355.2,
423,07/01/21 08:00:00 AM,23.292,785.8,
424,07/01/21 09:00:00 AM,23.292,1237.9,
425,07/01/21 10:00:00 AM,23.484,3616.7,
426,07/01/21 11:00:00 AM,23.773,13777.9,
427,07/01/21 12:00:00 PM,24.062,2497.2,
428,07/01/21 01:00:00 PM,24.835,22044.6,
429,07/01/21 02:00:00 PM,24.545,23422.4,
430,07/01/21 03:00:00 PM,25.708,41333.6,
431,07/01/21 04:00:00 PM,25.902,35822.5,
432,07/01/21 05:00:00 PM,25.319,4305.6,
433,07/01/21 06:00:00 PM,25.416,3100.0,
434,07/01/21 07:00:00 PM,25.319,1377.8,
435,07/01/21 08:00:00 PM,25.222,344.4,
436,07/01/21 09:00:00 PM,25.222,10.8,
437,07/01/21 10:00:00 PM,25.125,0.0,
438,07/01/21 11:00:00 PM,24.931,0.0,
439,07/02/21 12:00:00 AM,24.641,0.0,
440,07/02/21 01:00:00 AM,24.448,0.0,
441,07/02/21 02:00:00 AM,24.158,0.0,
442,07/02/21 03:00:00 AM,23.966,0.0,
443,07/02/21 04:00:00 AM,23.677,0.0,
444,07/02/21 05:00:00 AM,23.388,0.0,
445,07/02/21 06:00:00 AM,23.196,183.0,
446,07/02/21 07:00:00 AM,23.004,118.4,
447,07/02/21 08:00:00 AM,22.908,1463.9,
448,07/02/21 09:00:00 AM,22.812,1119.5,
