Record ID,Date Time,Air Temp Avg,Air Temp Min,Air Temp Min Time,Air Temp Max,Air Temp Max Time,Humidity,Barometer,Battery,Min Battery,ETo,Rain Yearly,Solar Avg,Wind Speed Avg,Wind Speed Max,Wind Speed Max Time,Wind Speed Avg,Wind Direction
144163,2020-09-09 13:00:00,20.5,18.2,2020-09-09 12:02:10,23.3,2020-09-09 12:47:50,4,30.00,13.35,13.33,0.09,23.07,684,2.2,6.7,2020-09-09 12:13:00,2.2,146
144164,2020-09-09 14:00:00,21.0,19.1,2020-09-09 13:01:10,23.6,2020-09-09 13:43:50,4,30.00,13.38,13.34,0.11,23.07,552,2.2,8.9,2020-09-09 13:18:10,2.2,157
144165,2020-09-09 15:00:00,22.5,20.2,2020-09-09 14:08:20,25.4,2020-09-09 14:53:30,4,29.98,13.35,13.34,0.12,23.07,559,2.2,6.7,2020-09-09 14:36:50,2.2,160
144166,2020-09-09 16:00:00,22.9,21.6,2020-09-09 15:11:30,24.9,2020-09-09 15:14:00,4,29.97,13.42,13.33,0.14,23.07,415,2.2,8.9,2020-09-09 15:08:10,2.2,157
144167,2020-09-09 17:00:00,23.0,22.1,2020-09-09 16:09:40,23.9,2020-09-09 16:38:00,4,29.96,13.43,13.39,0.14,23.07,302,2.2,6.7,2020-09-09 16:17:20,2.2,171
144168,2020-09-09 18:00:00,22.8,21.7,2020-09-09 17:55:20,23.7,2020-09-09 17:07:30,4,29.96,13.50,13.41,0.14,23.07,193,0.0,6.7,2020-09-09 17:12:20,0.0,308
144169,2020-09-09 19:00:00,21.1,20.2,2020-09-09 18:37:10,22.3,2020-09-09 18:00:20,5,29.97,12.99,12.99,0.14,23.07,70,0.0,2.2,2020-09-09 18:02:30,0.0,214
144170,2020-09-09 20:00:00,20.5,18.3,2020-09-09 19:55:40,22.4,2020-09-09 19:31:10,5,29.98,12.78,12.75,0.14,23.07,11,0.0,4.5,2020-09-09 19:33:40,0.0,242
144171,2020-09-09 21:00:00,19.7,17.9,2020-09-09 20:56:10,22.1,2020-09-09 20:00:20,5,29.99,12.73,12.73,0.14,23.07,0,0.0,4.5,2020-09-09 20:31:50,0.0,243
144172,2020-09-09 22:00:00,18.1,16.2,2020-09-09 21:05:20,20.7,2020-09-09 21:02:30,5,30.01,12.74,12.72,0.14,23.07,0,0.0,2.2,2020-09-09 21:18:00,0.0,203
144173,2020-09-09 23:00:00,17.7,15.7,2020-09-09 22:21:50,19.2,2020-09-09 22:32:10,5,30.01,12.73,12.70,0.14,23.07,0,0.0,0.0,2020-09-09 22:00:10,0.0,231
144174,2020-09-10 00:00:00,16.8,15.2,2020-09-09 23:28:10,19.0,2020-09-09 23:36:10,5,30.01,12.72,12.69,0.00,23.07,0,0.0,0.0,2020-09-09 23:30:50,0.0,236
144175,2020-09-10 01:00:00,15.3,13.1,2020-09-10 00:48:30,17.3,2020-09-10 00:28:30,6,30.02,12.70,12.68,0.00,23.07,0,0.0,2.2,2020-09-10 00:14:50,0.0,236
144176,2020-09-10 02:00:00,15.4,13.6,2020-09-10 01:02:50,17.0,2020-09-10 01:20:40,7,30.02,12.68,12.67,0.00,23.07,0,0.0,2.2,2020-09-10 01:51:40,0.0,231
144177,2020-09-10 03:00:00,15.6,13.1,2020-09-10 02:53:00,17.3,2020-09-10 02:43:20,6,30.02,12.68,12.66,0.00,23.07,0,0.0,2.2,2020-09-10 02:38:10,0.0,251
144178,2020-09-10 04:00:00,14.3,12.0,2020-09-10 03:45:00,16.9,2020-09-10 03:16:00,10,30.02,12.66,12.65,0.00,23.07,0,0.0,2.2,2020-09-10 03:52:00,0.0,260
144179,2020-09-10 05:00:00,14.1,11.4,2020-09-10 04:11:20,16.6,2020-09-10 04:49:50,10,30.02,12.64,12.62,0.00,23.07,0,0.0,4.5,2020-09-10 04:46:30,0.0,282
144180,2020-09-10 06:00:00,14.7,12.4,2020-09-10 05:44:30,17.1,2020-09-10 05:16:20,10,30.04,12.62,12.61,0.00,23.07,0,0.0,2.2,2020-09-10 05:08:00,0.0,201
144181,2020-09-10 07:00:00,14.9,12.5,2020-09-10 06:01:10,16.6,2020-09-10 06:36:40,10,30.05,12.61,12.59,0.00,23.07,0,0.0,4.5,2020-09-10 06:49:50,0.0,213
144182,2020-09-10 08:00:00,15.0,13.5,2020-09-10 07:27:40,16.7,2020-09-10 07:58:00,10,30.07,12.58,12.56,0.00,23.07,12,0.0,2.2,2020-09-10 07:11:50,0.0,227
144183,2020-09-10 09:00:00,16.6,15.0,2020-09-10 08:02:10,17.6,2020-09-10 08:55:50,8,30.07,13.16,12.56,0.00,23.07,48,0.0,2.2,2020-09-10 08:07:30,0.0,181
144184,2020-09-10 10:00:00,19.0,17.0,2020-09-10 09:00:10,22.2,2020-09-10 09:54:20,5,30.08,13.27,13.12,0.01,23.07,380,0.0,4.5,2020-09-10 09:22:10,0.0,132
144185,2020-09-10 11:00:00,20.3,18.8,2020-09-10 10:09:00,22.3,2020-09-10 10:55:50,4,30.09,13.38,13.26,0.03,23.07,531,2.2,6.7,2020-09-10 10:55:00,2.2,135
144186,2020-09-10 12:00:00,20.9,19.3,2020-09-10 11:07:30,24.1,2020-09-10 11:41:30,4,30.09,13.35,13.33,0.04,23.07,629,2.2,6.7,2020-09-10 11:19:20,2.2,122
144187,2020-09-10 13:00:00,20.7,19.2,2020-09-10 12:53:20,22.7,2020-09-10 12:02:00,4,30.09,13.40,13.34,0.06,23.07,527,2.2,8.9,2020-09-10 12:53:20,2.2,138
144188,2020-09-10 14:00:00,20.4,19.2,2020-09-10 13:38:30,22.8,2020-09-10 13:47:40,4,30.09,13.43,13.39,0.08,23.07,519,4.5,13.4,2020-09-10 13:58:10,4.5,144
144189,2020-09-10 15:00:00,20.6,19.1,2020-09-10 14:23:10,22.3,2020-09-10 14:00:10,4,30.08,13.45,13.41,0.09,23.07,462,4.5,13.4,2020-09-10 14:23:10,4.5,157
144190,2020-09-10 16:00:00,20.8,19.7,2020-09-10 15:26:10,22.7,2020-09-10 15:22:30,4,30.08,13.46,13.42,0.11,23.07,444,4.5,13.4,2020-09-10 15:34:10,4.5,160
144191,2020-09-10 17:00:00,20.0,19.4,2020-09-10 16:58:30,21.5,2020-09-10 16:00:40,5,30.07,13.50,13.44,0.12,23.07,296,4.5,11.2,2020-09-10 16:12:20,4.5,163
144192,2020-09-10 18:00:00,19.0,18.2,2020-09-10 17:59:20,19.8,2020-09-10 17:04:00,5,30.06,13.58,13.49,0.12,23.07,169,4.5,8.9,2020-09-10 17:22:20,4.5,155
144193,2020-09-10 19:00:00,17.8,17.0,2020-09-10 18:53:30,18.3,2020-09-10 18:01:10,5,30.07,13.11,13.10,0.13,23.07,60,4.5,8.9,2020-09-10 18:31:30,4.5,155
144194,2020-09-10 20:00:00,16.8,16.0,2020-09-10 19:58:20,17.4,2020-09-10 19:00:10,5,30.07,12.75,12.75,0.13,23.07,11,4.5,8.9,2020-09-10 19:08:30,4.5,159
144195,2020-09-10 21:00:00,16.8,16.0,2020-09-10 20:06:10,17.4,2020-09-10 20:37:20,5,30.08,12.75,12.71,0.13,23.07,0,4.5,13.4,2020-09-10 20:53:00,4.5,169
144196,2020-09-10 22:00:00,16.8,16.1,2020-09-10 21:56:10,17.5,2020-09-10 21:03:30,5,30.09,12.73,12.71,0.13,23.07,0,6.7,15.7,2020-09-10 21:27:30,6.7,176
144197,2020-09-10 23:00:00,16.3,15.4,2020-09-10 23:00:00,17.0,2020-09-10 22:01:20,5,30.09,12.73,12.71,0.14,23.07,0,4.5,11.2,2020-09-10 22:37:30,4.5,169
144198,2020-09-11 00:00:00,14.8,13.5,2020-09-10 23:36:30,16.4,2020-09-10 23:13:20,6,30.09,12.71,12.68,0.00,23.07,0,0.0,6.7,2020-09-10 23:09:10,0.0,17
144199,2020-09-11 01:00:00,14.3,12.8,2020-09-11 00:01:50,15.4,2020-09-11 00:55:10,7,30.09,12.68,12.67,0.00,23.07,0,2.2,6.7,2020-09-11 00:20:00,2.2,344
144200,2020-09-11 02:00:00,15.3,13.9,2020-09-11 01:06:40,16.4,2020-09-11 01:57:30,7,30.08,12.67,12.66,0.00,23.07,0,2.2,13.4,2020-09-11 01:37:20,2.2,171
144201,2020-09-11 03:00:00,14.5,13.2,2020-09-11 02:10:30,16.0,2020-09-11 02:04:00,8,30.09,12.68,12.65,0.00,23.07,0,0.0,6.7,2020-09-11 02:33:00,0.0,219
144202,2020-09-11 04:00:00,14.2,12.6,2020-09-11 03:31:50,15.8,2020-09-11 03:46:40,10,30.08,12.64,12.63,0.00,23.07,0,0.0,6.7,2020-09-11 03:02:30,0.0,228
144203,2020-09-11 05:00:00,14.0,12.8,2020-09-11 04:58:50,15.3,2020-09-11 04:25:20,10,30.08,12.65,12.61,0.00,23.07,0,0.0,4.5,2020-09-11 04:25:10,0.0,289
144204,2020-09-11 06:00:00,13.3,12.1,2020-09-11 05:28:10,14.3,2020-09-11 05:20:10,10,30.08,12.62,12.59,0.00,23.07,0,0.0,2.2,2020-09-11 05:47:40,0.0,282
144205,2020-09-11 07:00:00,13.8,12.1,2020-09-11 06:32:50,15.4,2020-09-11 06:53:10,10,30.08,12.60,12.58,0.00,23.07,0,0.0,4.5,2020-09-11 07:00:00,0.0,259
144206,2020-09-11 08:00:00,14.4,12.9,2020-09-11 07:18:30,15.5,2020-09-11 07:13:00,10,30.09,12.96,12.56,0.00,23.07,25,0.0,4.5,2020-09-11 07:43:00,0.0,333
144207,2020-09-11 09:00:00,15.6,13.7,2020-09-11 08:04:10,17.0,2020-09-11 09:00:00,9,30.10,13.65,12.97,0.00,23.07,92,0.0,2.2,2020-09-11 08:30:00,0.0,350
144208,2020-09-11 10:00:00,18.1,16.7,2020-09-11 09:13:10,20.6,2020-09-11 09:49:20,5,30.10,13.48,13.48,0.01,23.07,275,0.0,2.2,2020-09-11 09:09:20,0.0,27
144209,2020-09-11 11:00:00,20.7,18.8,2020-09-11 10:04:50,22.5,2020-09-11 10:34:50,4,30.10,13.41,13.38,0.02,23.07,428,2.2,6.7,2020-09-11 10:59:50,2.2,114
144210,2020-09-11 12:00:00,21.2,20.0,2020-09-11 11:00:10,23.4,2020-09-11 11:46:30,4,30.10,13.39,13.35,0.04,23.07,545,4.5,8.9,2020-09-11 11:01:40,4.5,126
144211,2020-09-11 13:00:00,21.7,20.0,2020-09-11 12:18:20,24.9,2020-09-11 12:57:00,4,30.09,13.36,13.34,0.06,23.07,633,4.5,11.2,2020-09-11 12:11:50,4.5,129
144212,2020-09-11 14:00:00,22.4,20.6,2020-09-11 13:08:40,25.3,2020-09-11 13:51:20,4,30.08,13.34,13.33,0.08,23.07,649,4.5,8.9,2020-09-11 13:23:20,4.5,124
144213,2020-09-11 15:00:00,22.9,21.2,2020-09-11 14:17:20,25.5,2020-09-11 14:39:40,4,30.08,13.37,13.32,0.10,23.07,602,2.2,6.7,2020-09-11 14:09:10,2.2,119
144214,2020-09-11 16:00:00,23.4,21.7,2020-09-11 15:10:30,25.5,2020-09-11 15:36:20,4,30.07,13.39,13.34,0.11,23.07,506,2.2,6.7,2020-09-11 15:29:10,2.2,144
144215,2020-09-11 17:00:00,22.6,21.6,2020-09-11 16:21:20,24.5,2020-09-11 16:14:40,4,30.06,13.41,13.36,0.12,23.07,381,2.2,8.9,2020-09-11 16:12:20,2.2,146
144216,2020-09-11 18:00:00,21.3,20.2,2020-09-11 17:58:10,22.5,2020-09-11 17:05:40,4,30.05,13.52,13.40,0.12,23.07,207,2.2,6.7,2020-09-11 17:07:50,2.2,145
144217,2020-09-11 19:00:00,20.1,19.5,2020-09-11 18:59:10,20.9,2020-09-11 18:42:00,5,30.05,13.02,13.01,0.12,23.07,55,0.0,6.7,2020-09-11 18:57:30,0.0,162
144218,2020-09-11 20:00:00,19.2,17.5,2020-09-11 19:59:40,20.5,2020-09-11 19:02:30,5,30.05,12.77,12.75,0.12,23.07,11,2.2,8.9,2020-09-11 19:16:30,2.2,195
144219,2020-09-11 21:00:00,17.7,16.4,2020-09-11 20:56:10,19.0,2020-09-11 20:30:00,5,30.06,12.72,12.72,0.12,23.07,0,0.0,2.2,2020-09-11 20:23:20,0.0,307
144220,2020-09-11 22:00:00,16.5,15.0,2020-09-11 21:38:50,17.5,2020-09-11 21:55:20,5,30.06,12.72,12.70,0.12,23.07,0,0.0,0.0,2020-09-11 21:00:10,0.0,258
144221,2020-09-11 23:00:00,15.5,13.4,2020-09-11 22:56:10,17.0,2020-09-11 22:04:40,6,30.07,12.71,12.69,0.12,23.07,0,0.0,0.0,2020-09-11 22:00:10,0.0,243
144222,2020-09-12 00:00:00,14.2,12.5,2020-09-11 23:46:10,15.3,2020-09-11 23:11:20,10,30.07,12.70,12.68,0.00,23.07,0,0.0,0.0,2020-09-11 23:00:10,0.0,243
144223,2020-09-12 01:00:00,13.2,12.1,2020-09-12 00:52:00,14.2,2020-09-12 00:02:10,9,30.06,12.69,12.66,0.00,23.07,0,0.0,0.0,2020-09-12 00:00:10,0.0,243
144224,2020-09-12 02:00:00,12.9,11.3,2020-09-12 01:46:00,13.7,2020-09-12 01:03:20,9,30.06,12.67,12.65,0.00,23.07,0,0.0,0.0,2020-09-12 01:00:10,0.0,243
144225,2020-09-12 03:00:00,13.1,11.6,2020-09-12 02:49:30,14.2,2020-09-12 02:51:30,10,30.05,12.66,12.64,0.00,23.07,0,0.0,0.0,2020-09-12 02:00:10,0.0,243
144226,2020-09-12 04:00:00,13.8,11.9,2020-09-12 03:00:50,15.3,2020-09-12 03:31:30,10,30.05,12.64,12.63,0.00,23.07,0,0.0,0.0,2020-09-12 03:00:10,0.0,243
144227,2020-09-12 05:00:00,14.0,12.3,2020-09-12 04:46:10,15.4,2020-09-12 04:42:10,10,30.04,12.64,12.61,0.00,23.07,0,0.0,0.0,2020-09-12 04:00:10,0.0,243
144228,2020-09-12 06:00:00,14.6,13.6,2020-09-12 05:31:40,15.9,2020-09-12 05:38:10,10,30.03,12.62,12.59,0.00,23.07,0,0.0,0.0,2020-09-12 05:00:10,0.0,243
144229,2020-09-12 07:00:00,14.1,13.0,2020-09-12 06:42:40,15.8,2020-09-12 06:35:40,10,30.04,12.58,12.56,0.00,23.07,0,0.0,0.0,2020-09-12 06:00:10,0.0,243
144230,2020-09-12 08:00:00,14.3,13.2,2020-09-12 07:06:10,15.8,2020-09-12 07:56:30,10,30.06,12.78,12.55,0.00,23.07,24,0.0,0.0,2020-09-12 07:00:10,0.0,243
144231,2020-09-12 09:00:00,16.6,14.5,2020-09-12 08:00:50,18.9,2020-09-12 08:59:20,9,30.05,13.63,12.76,0.00,23.07,94,0.0,0.0,2020-09-12 08:00:10,0.0,243
144232,2020-09-12 10:00:00,20.1,17.2,2020-09-12 09:02:30,21.5,2020-09-12 09:44:30,5,30.06,13.44,13.43,0.01,23.07,267,0.0,2.2,2020-09-12 09:54:00,0.0,215
144233,2020-09-12 11:00:00,21.6,20.8,2020-09-12 10:05:40,23.0,2020-09-12 10:57:30,4,30.05,13.37,13.37,0.02,23.07,409,0.0,4.5,2020-09-12 10:35:50,0.0,120
144234,2020-09-12 12:00:00,23.5,21.7,2020-09-12 11:03:30,25.8,2020-09-12 11:58:20,4,30.05,13.33,13.32,0.04,23.07,529,2.2,4.5,2020-09-12 11:46:40,2.2,137
144235,2020-09-12 13:00:00,24.1,22.5,2020-09-12 12:14:20,26.1,2020-09-12 12:40:50,4,30.04,13.32,13.30,0.05,23.07,597,2.2,8.9,2020-09-12 12:57:50,2.2,147
144236,2020-09-12 14:00:00,24.5,22.8,2020-09-12 13:24:30,27.6,2020-09-12 13:59:20,4,30.03,13.33,13.30,0.07,23.07,612,2.2,6.7,2020-09-12 13:53:40,2.2,129
144237,2020-09-12 15:00:00,24.5,22.9,2020-09-12 14:12:00,26.6,2020-09-12 14:34:10,4,30.02,13.36,13.32,0.09,23.07,549,2.2,8.9,2020-09-12 14:43:10,2.2,128
144238,2020-09-12 16:00:00,24.6,23.3,2020-09-12 15:00:40,26.4,2020-09-12 15:11:50,4,30.02,13.37,13.33,0.10,23.07,460,2.2,8.9,2020-09-12 15:57:30,2.2,139
144239,2020-09-12 17:00:00,24.4,23.3,2020-09-12 16:04:50,25.7,2020-09-12 16:24:50,4,30.01,13.39,13.35,0.11,23.07,340,0.0,6.7,2020-09-12 16:01:00,0.0,112
144240,2020-09-12 18:00:00,22.6,21.3,2020-09-12 17:58:30,24.2,2020-09-12 17:01:30,4,30.01,13.51,13.37,0.11,23.07,182,0.0,6.7,2020-09-12 17:00:30,0.0,135
144241,2020-09-12 19:00:00,20.0,18.8,2020-09-12 18:45:00,21.6,2020-09-12 18:01:10,5,30.01,12.95,12.93,0.11,23.07,62,0.0,2.2,2020-09-12 18:49:20,0.0,185
144242,2020-09-12 20:00:00,18.4,16.6,2020-09-12 19:58:30,19.8,2020-09-12 19:00:50,5,30.01,12.75,12.74,0.11,23.07,9,0.0,2.2,2020-09-12 19:32:10,0.0,222
144243,2020-09-12 21:00:00,17.4,16.2,2020-09-12 20:28:30,19.2,2020-09-12 20:42:30,5,30.02,12.73,12.70,0.11,23.07,0,0.0,2.2,2020-09-12 20:44:50,0.0,220
144244,2020-09-12 22:00:00,17.0,15.6,2020-09-12 21:52:40,18.9,2020-09-12 21:00:50,5,30.02,12.72,12.70,0.11,23.07,0,0.0,2.2,2020-09-12 21:01:00,0.0,270
144245,2020-09-12 23:00:00,16.3,14.8,2020-09-12 22:29:50,17.5,2020-09-12 22:24:50,5,30.02,12.70,12.69,0.11,23.07,0,0.0,0.0,2020-09-12 22:00:10,0.0,289
144246,2020-09-13 00:00:00,16.2,14.7,2020-09-12 23:09:30,17.4,2020-09-12 23:37:50,5,30.01,12.68,12.68,0.00,23.07,0,0.0,0.0,2020-09-12 23:00:10,0.0,289
144247,2020-09-13 01:00:00,15.2,13.5,2020-09-13 00:45:30,16.8,2020-09-13 00:00:30,8,30.01,12.69,12.67,0.00,23.07,0,0.0,0.0,2020-09-13 00:00:10,0.0,272
144248,2020-09-13 02:00:00,15.7,14.6,2020-09-13 01:05:00,16.9,2020-09-13 01:19:00,9,30.00,12.68,12.66,0.00,23.07,0,0.0,2.2,2020-09-13 01:18:50,0.0,164
144249,2020-09-13 03:00:00,15.9,14.8,2020-09-13 02:57:20,17.0,2020-09-13 02:15:50,8,30.00,12.66,12.66,0.00,23.07,0,0.0,2.2,2020-09-13 02:39:30,0.0,171
144250,2020-09-13 04:00:00,15.6,14.6,2020-09-13 03:38:10,16.5,2020-09-13 03:16:00,8,30.00,12.66,12.64,0.00,23.07,0,0.0,2.2,2020-09-13 03:05:00,0.0,193
144251,2020-09-13 05:00:00,16.1,14.8,2020-09-13 04:01:00,18.0,2020-09-13 04:48:40,7,29.99,12.65,12.61,0.00,23.07,0,0.0,4.5,2020-09-13 04:25:00,0.0,172
144252,2020-09-13 06:00:00,16.2,15.1,2020-09-13 05:30:30,18.1,2020-09-13 05:01:20,6,29.99,12.62,12.61,0.00,23.07,0,0.0,4.5,2020-09-13 05:01:20,0.0,171
144253,2020-09-13 07:00:00,16.3,15.0,2020-09-13 06:55:50,18.2,2020-09-13 06:06:40,5,30.00,12.61,12.59,0.00,23.07,0,0.0,6.7,2020-09-13 06:06:40,0.0,176
144254,2020-09-13 08:00:00,15.8,14.6,2020-09-13 07:35:20,18.2,2020-09-13 07:21:30,9,30.01,12.61,12.56,0.00,23.07,16,0.0,4.5,2020-09-13 07:21:50,0.0,162
144255,2020-09-13 09:00:00,16.9,15.2,2020-09-13 08:05:10,18.8,2020-09-13 08:57:10,7,30.01,13.60,12.60,0.00,23.07,92,0.0,2.2,2020-09-13 08:11:50,0.0,162
144256,2020-09-13 10:00:00,19.5,17.6,2020-09-13 09:03:20,21.2,2020-09-13 09:59:00,5,30.01,13.46,13.46,0.01,23.07,258,0.0,2.2,2020-09-13 09:48:50,0.0,54
144257,2020-09-13 11:00:00,21.1,19.7,2020-09-13 10:08:50,23.1,2020-09-13 10:52:40,4,30.02,13.38,13.36,0.02,23.07,449,0.0,8.9,2020-09-13 10:31:50,0.0,103
144258,2020-09-13 12:00:00,21.7,20.3,2020-09-13 11:09:10,23.4,2020-09-13 11:32:00,4,30.01,13.36,13.34,0.04,23.07,561,2.2,8.9,2020-09-13 11:22:50,2.2,100
144259,2020-09-13 13:00:00,22.7,20.6,2020-09-13 12:06:30,25.8,2020-09-13 12:40:20,4,30.01,13.31,13.30,0.06,23.07,636,2.2,11.2,2020-09-13 12:01:50,2.2,137
144260,2020-09-13 14:00:00,22.9,21.1,2020-09-13 13:00:10,25.5,2020-09-13 13:14:30,4,30.01,13.34,13.31,0.08,23.07,672,4.5,13.4,2020-09-13 13:23:00,4.5,161
144261,2020-09-13 15:00:00,23.1,21.4,2020-09-13 14:54:50,27.1,2020-09-13 14:14:20,4,30.00,13.38,13.32,0.10,23.07,644,4.5,15.7,2020-09-13 14:36:30,4.5,144
144262,2020-09-13 16:00:00,23.2,21.8,2020-09-13 15:23:20,25.5,2020-09-13 15:04:10,4,29.99,13.39,13.34,0.11,23.07,527,4.5,13.4,2020-09-13 15:20:10,4.5,19
144263,2020-09-13 17:00:00,22.1,20.9,2020-09-13 16:59:20,24.7,2020-09-13 16:00:10,4,29.99,13.44,13.36,0.12,23.07,292,2.2,11.2,2020-09-13 16:14:50,2.2,47
144264,2020-09-13 18:00:00,20.9,20.4,2020-09-13 17:59:30,21.8,2020-09-13 17:07:20,5,29.98,13.52,13.43,0.12,23.07,162,2.2,8.9,2020-09-13 17:26:30,2.2,16
144265,2020-09-13 19:00:00,19.5,18.0,2020-09-13 18:59:30,20.5,2020-09-13 18:05:30,5,29.98,12.96,12.95,0.12,23.07,57,0.0,8.9,2020-09-13 18:13:30,0.0,28
144266,2020-09-13 20:00:00,17.9,16.5,2020-09-13 19:26:40,19.1,2020-09-13 19:12:10,5,29.97,12.75,12.74,0.12,23.07,7,0.0,6.7,2020-09-13 19:12:00,0.0,39
144267,2020-09-13 21:00:00,17.5,16.0,2020-09-13 20:20:10,18.7,2020-09-13 20:18:00,5,30.00,12.74,12.71,0.12,23.07,0,0.0,4.5,2020-09-13 20:11:00,0.0,329
144268,2020-09-13 22:00:00,16.7,15.4,2020-09-13 21:43:50,18.0,2020-09-13 21:28:20,5,30.00,12.72,12.70,0.12,23.07,0,0.0,4.5,2020-09-13 21:30:00,0.0,330
144269,2020-09-13 23:00:00,16.4,15.0,2020-09-13 22:53:50,17.5,2020-09-13 22:34:00,5,30.00,12.71,12.70,0.12,23.07,0,2.2,4.5,2020-09-13 22:12:00,2.2,332
144270,2020-09-14 00:00:00,15.4,14.0,2020-09-13 23:39:40,16.8,2020-09-13 23:05:10,6,30.00,12.71,12.68,0.00,23.07,0,0.0,6.7,2020-09-13 23:52:20,0.0,340
144271,2020-09-14 01:00:00,14.4,13.1,2020-09-14 00:39:50,15.6,2020-09-14 00:14:20,9,30.00,12.69,12.67,0.00,23.07,0,0.0,4.5,2020-09-14 00:59:20,0.0,330
144272,2020-09-14 02:00:00,14.3,12.9,2020-09-14 01:59:40,15.5,2020-09-14 01:28:30,9,30.00,12.68,12.66,0.00,23.07,0,0.0,4.5,2020-09-14 01:44:40,0.0,339
144273,2020-09-14 03:00:00,13.9,12.5,2020-09-14 02:52:30,15.2,2020-09-14 02:20:10,10,30.00,12.67,12.65,0.00,23.07,0,0.0,6.7,2020-09-14 02:19:50,0.0,348
144274,2020-09-14 04:00:00,13.6,12.2,2020-09-14 03:41:40,15.0,2020-09-14 03:05:30,10,30.00,12.65,12.63,0.00,23.07,0,0.0,6.7,2020-09-14 03:04:00,0.0,356
144275,2020-09-14 05:00:00,13.4,11.7,2020-09-14 04:57:00,14.8,2020-09-14 04:06:10,10,30.01,12.64,12.62,0.00,23.07,0,0.0,6.7,2020-09-14 04:27:30,0.0,346
144276,2020-09-14 06:00:00,13.1,12.0,2020-09-14 05:14:40,14.2,2020-09-14 05:26:50,8,30.00,12.61,12.60,0.00,23.07,0,0.0,4.5,2020-09-14 05:19:50,0.0,284
144277,2020-09-14 07:00:00,13.2,12.0,2020-09-14 07:00:00,14.0,2020-09-14 06:23:50,7,30.01,12.60,12.58,0.00,23.07,0,0.0,4.5,2020-09-14 06:00:50,0.0,281
144278,2020-09-14 08:00:00,13.1,11.8,2020-09-14 07:04:30,14.0,2020-09-14 07:20:50,8,30.02,12.68,12.56,0.00,23.07,25,0.0,6.7,2020-09-14 07:46:10,0.0,348
144279,2020-09-14 09:00:00,14.4,12.9,2020-09-14 08:06:00,16.3,2020-09-14 08:55:20,7,30.02,13.40,12.68,0.01,23.07,118,0.0,6.7,2020-09-14 08:46:10,0.0,5
144280,2020-09-14 10:00:00,16.6,15.6,2020-09-14 09:00:10,18.3,2020-09-14 10:00:00,6,30.02,13.52,13.18,0.01,23.07,264,0.0,4.5,2020-09-14 09:13:10,0.0,75
144281,2020-09-14 11:00:00,18.5,16.4,2020-09-14 10:03:40,20.9,2020-09-14 10:47:20,4,30.04,13.40,13.40,0.02,23.07,436,0.0,6.7,2020-09-14 10:04:00,0.0,81
144282,2020-09-14 12:00:00,20.0,17.3,2020-09-14 11:05:30,23.3,2020-09-14 11:37:20,4,30.05,13.36,13.34,0.04,23.07,609,2.2,11.2,2020-09-14 11:45:20,2.2,68
144283,2020-09-14 13:00:00,20.2,18.2,2020-09-14 12:07:00,23.6,2020-09-14 12:16:50,4,30.05,13.36,13.34,0.06,23.07,684,4.5,11.2,2020-09-14 12:31:20,4.5,79
144284,2020-09-14 14:00:00,20.8,18.7,2020-09-14 13:30:40,24.0,2020-09-14 13:41:50,4,30.04,13.35,13.34,0.08,23.07,692,4.5,15.7,2020-09-14 13:37:00,4.5,91
144285,2020-09-14 15:00:00,20.7,18.8,2020-09-14 14:15:50,23.6,2020-09-14 14:14:10,4,30.05,13.42,13.34,0.10,23.07,602,4.5,15.7,2020-09-14 14:46:30,4.5,107
144286,2020-09-14 16:00:00,20.5,19.3,2020-09-14 15:34:20,23.2,2020-09-14 15:23:10,4,30.03,13.44,13.40,0.11,23.07,444,2.2,11.2,2020-09-14 15:55:30,2.2,50
144287,2020-09-14 17:00:00,19.4,18.5,2020-09-14 16:57:00,21.6,2020-09-14 16:06:00,5,30.04,13.54,13.42,0.12,23.07,264,2.2,13.4,2020-09-14 16:06:50,2.2,63
144288,2020-09-14 18:00:00,18.3,17.4,2020-09-14 17:59:20,19.0,2020-09-14 17:06:00,5,30.04,13.58,13.50,0.12,23.07,144,2.2,8.9,2020-09-14 17:16:40,2.2,33
144289,2020-09-14 19:00:00,17.2,16.3,2020-09-14 18:59:00,17.8,2020-09-14 18:05:30,5,30.04,12.87,12.87,0.12,23.07,55,0.0,8.9,2020-09-14 18:44:00,0.0,99
144290,2020-09-14 20:00:00,15.8,14.4,2020-09-14 19:44:40,17.1,2020-09-14 19:02:50,6,30.05,12.71,12.71,0.12,23.07,7,0.0,4.5,2020-09-14 19:02:20,0.0,165
144291,2020-09-14 21:00:00,14.7,13.3,2020-09-14 20:35:30,15.8,2020-09-14 20:03:40,8,30.07,12.69,12.68,0.12,23.07,0,0.0,2.2,2020-09-14 20:32:40,0.0,218
144292,2020-09-14 22:00:00,14.2,12.8,2020-09-14 21:24:50,15.5,2020-09-14 21:53:00,9,30.08,12.69,12.67,0.12,23.07,0,0.0,2.2,2020-09-14 21:49:10,0.0,206
144293,2020-09-14 23:00:00,14.5,13.2,2020-09-14 22:55:10,15.6,2020-09-14 22:37:50,10,30.09,12.70,12.66,0.12,23.07,0,0.0,4.5,2020-09-14 22:55:10,0.0,276
