1	2020-08-26 09:45:00	414.89
1	2020-08-26 10:00:00	444.04
1	2020-08-26 10:15:00	452.74
1	2020-08-26 10:30:00	523.67
1	2020-08-26 10:45:00	512.99
1	2020-08-26 11:00:00	531.71
1	2020-08-26 11:15:00	501.99
1	2020-08-26 11:30:00	550.84
1	2020-08-26 11:45:00	610.52
1	2020-08-26 12:00:00	698.19
1	2020-08-26 12:15:00	771.42
1	2020-08-26 12:30:00	728.57
1	2020-08-26 12:45:00	783.82
1	2020-08-26 13:00:00	852.12
1	2020-08-26 13:15:00	824.45
1	2020-08-26 13:30:00	859.75
1	2020-08-26 13:45:00	852.36
1	2020-08-26 14:00:00	797.36
1	2020-08-26 14:15:00	721.84
1	2020-08-26 14:30:00	775.36
1	2020-08-26 14:45:00	620.7
1	2020-08-26 15:00:00	626.77
1	2020-08-26 15:15:00	580.97
1	2020-08-26 15:30:00	647.05
1	2020-08-26 15:45:00	622.75
1	2020-08-26 16:00:00	525.8
1	2020-08-26 16:15:00	511.68
1	2020-08-26 16:30:00	471.13
1	2020-08-26 16:45:00	438.37
1	2020-08-26 17:00:00	340.03
1	2020-08-26 17:15:00	211.14
1	2020-08-26 17:30:00	236.43
1	2020-08-26 17:45:00	159.44
1	2020-08-26 18:00:00	136.49
1	2020-08-26 18:15:00	110.04
1	2020-08-26 18:30:00	101.29
1	2020-08-26 18:45:00	68.235
1	2020-08-26 19:00:00	48.984
1	2020-08-26 19:15:00	44.297
1	2020-08-26 19:30:00	23.462
1	2020-08-26 19:45:00	8.4235
1	2020-08-26 20:00:00	1.6894
1	2020-08-26 20:15:00	0.058696
1	2020-08-26 20:30:00	0.0027911
1	2020-08-26 20:45:00	0.00032837
1	2020-08-26 21:00:00	0.00016418
1	2020-08-26 21:15:00	8.2092E-005
1	2020-08-26 21:30:00	0.00016418
1	2020-08-26 21:45:00	0.00016418
1	2020-08-26 22:00:00	8.2092E-005
1	2020-08-26 22:15:00	0.00016418
1	2020-08-26 22:30:00	0.00016418
1	2020-08-26 22:45:00	8.2092E-005
1	2020-08-26 23:00:00	8.2092E-005
1	2020-08-26 23:15:00	8.2092E-005
1	2020-08-26 23:30:00	8.2092E-005
1	2020-08-26 23:45:00	0
1	2020-08-27 00:00:00	0
1	2020-08-27 00:15:00	8.2092E-005
1	2020-08-27 00:30:00	0
1	2020-08-27 00:45:00	8.2092E-005
1	2020-08-27 01:00:00	0
1	2020-08-27 01:15:00	0
1	2020-08-27 01:30:00	0
1	2020-08-27 01:45:00	0
1	2020-08-27 02:00:00	0
1	2020-08-27 02:15:00	0
1	2020-08-27 02:30:00	0
1	2020-08-27 02:45:00	0
1	2020-08-27 03:00:00	0
1	2020-08-27 03:15:00	0
1	2020-08-27 03:30:00	0
1	2020-08-27 03:45:00	0
1	2020-08-27 04:00:00	0
1	2020-08-27 04:15:00	8.2092E-005
1	2020-08-27 04:30:00	0
1	2020-08-27 04:45:00	0
1	2020-08-27 05:00:00	8.2092E-005
1	2020-08-27 05:15:00	8.2092E-005
1	2020-08-27 05:30:00	8.2092E-005
1	2020-08-27 05:45:00	0.00049255
1	2020-08-27 06:00:00	0.010344
1	2020-08-27 06:15:00	0.3117
1	2020-08-27 06:30:00	3.1056
1	2020-08-27 06:45:00	12.398
1	2020-08-27 07:00:00	31.072
1	2020-08-27 07:15:00	51.25
1	2020-08-27 07:30:00	72.701
1	2020-08-27 07:45:00	91.993
1	2020-08-27 08:00:00	110.73
1	2020-08-27 08:15:00	126.22
1	2020-08-27 08:30:00	290.69
1	2020-08-27 08:45:00	351.93
1	2020-08-27 09:00:00	213.11
1	2020-08-27 09:15:00	465.3
1	2020-08-27 09:30:00	495.18
1	2020-08-27 09:45:00	516.52
1	2020-08-27 10:00:00	565.86
1	2020-08-27 10:15:00	614.05
1	2020-08-27 10:30:00	682.1
1	2020-08-27 10:45:00	727.5
1	2020-08-27 11:00:00	762.47
1	2020-08-27 11:15:00	794.16
1	2020-08-27 11:30:00	822.24
1	2020-08-27 11:45:00	838.65
1	2020-08-27 12:00:00	855.07
1	2020-08-27 12:15:00	863.69
1	2020-08-27 12:30:00	886.19
1	2020-08-27 12:45:00	895.05
1	2020-08-27 13:00:00	904.41
1	2020-08-27 13:15:00	913.03
1	2020-08-27 13:30:00	919.11
1	2020-08-27 13:45:00	910.32
1	2020-08-27 14:00:00	903.59
1	2020-08-27 14:15:00	905.31
1	2020-08-27 14:30:00	888.4
1	2020-08-27 14:45:00	832.09
1	2020-08-27 15:00:00	808.77
1	2020-08-27 15:15:00	758.37
1	2020-08-27 15:30:00	725.04
1	2020-08-27 15:45:00	702.05
1	2020-08-27 16:00:00	642.62
1	2020-08-27 16:15:00	604.94
1	2020-08-27 16:30:00	553.71
1	2020-08-27 16:45:00	472.52
1	2020-08-27 17:00:00	419.74
1	2020-08-27 17:15:00	128.43
1	2020-08-27 17:30:00	327.22
1	2020-08-27 17:45:00	87.207
1	2020-08-27 18:00:00	73.932
1	2020-08-27 18:15:00	63.983
1	2020-08-27 18:30:00	55.388
1	2020-08-27 18:45:00	43.542
1	2020-08-27 19:00:00	32.804
1	2020-08-27 19:15:00	22.887
1	2020-08-27 19:30:00	12.999
1	2020-08-27 19:45:00	4.6908
1	2020-08-27 20:00:00	1.1233
1	2020-08-27 20:15:00	0.051143
1	2020-08-27 20:30:00	0.0025449
1	2020-08-27 20:45:00	0.00057465
1	2020-08-27 21:00:00	0.00032837
1	2020-08-27 21:15:00	0.00032837
1	2020-08-27 21:30:00	0.00032837
1	2020-08-27 21:45:00	0.00032837
1	2020-08-27 22:00:00	0.00032837
1	2020-08-27 22:15:00	0.00032837
1	2020-08-27 22:30:00	0.00032837
1	2020-08-27 22:45:00	0.00024628
1	2020-08-27 23:00:00	0.00024628
1	2020-08-27 23:15:00	8.2092E-005
1	2020-08-27 23:30:00	8.2092E-005
1	2020-08-27 23:45:00	8.2092E-005
1	2020-08-28 00:00:00	8.2092E-005
1	2020-08-28 00:15:00	8.2092E-005
1	2020-08-28 00:30:00	8.2092E-005
1	2020-08-28 00:45:00	8.2092E-005
1	2020-08-28 01:00:00	8.2092E-005
1	2020-08-28 01:15:00	8.2092E-005
1	2020-08-28 01:30:00	0
1	2020-08-28 01:45:00	0
1	2020-08-28 02:00:00	0
1	2020-08-28 02:15:00	0
1	2020-08-28 02:30:00	0
1	2020-08-28 02:45:00	0
1	2020-08-28 03:00:00	0
1	2020-08-28 03:15:00	8.2092E-005
1	2020-08-28 03:30:00	0
1	2020-08-28 03:45:00	0
1	2020-08-28 04:00:00	0
1	2020-08-28 04:15:00	0
1	2020-08-28 04:30:00	8.2092E-005
1	2020-08-28 04:45:00	0
1	2020-08-28 05:00:00	0
